Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
283,Adam Grinwis\0d3f30b9,us USA,GK,Orlando City,28,1992,2.0,46,22,24,2,0,2,0,0,0,0,0,0,29,1,16,8,26,0,0,9,37,0,0,0,0,Matches
284,Sami Guediri\e3dc71a7,us USA,DF,Inter Miami,23,1997,2.3,143,126,17,1,0,23,2,9,0,0,0,0,87,25,31,106,17,3,16,1,98,1,5,2,9,Matches
285,Jack Gurr\2ade3d9e,eng ENG,DF,Atlanta Utd,25,1995,0.5,24,20,4,0,0,1,0,1,0,0,0,0,14,4,6,2,18,0,4,0,19,0,1,0,2,Matches
286,Brian Gutiérrez\d88f31db,us USA,FWMF,Chicago Fire,17,2003,6.7,234,232,2,0,2,52,3,7,2,0,0,0,157,42,35,38,178,8,0,5,172,1,5,10,8,Matches
287,Cristián Gutiérrez\6e56a4f2,cl CHI,DF,Vancouver,23,1997,17.2,1018,821,197,32,1,140,35,23,26,13,10,2,636,188,194,750,100,23,138,3,816,3,18,27,29,Matches
288,Andrew Gutman\b7a23251,us USA,DF,NY Red Bulls,24,1996,20.4,1038,844,194,20,0,99,36,40,2,0,2,0,510,254,274,708,84,45,172,1,729,2,23,53,30,Matches
289,Brad Guzan\d899e3bf,us USA,GK,Atlanta Utd,36,1984,29.0,1222,908,314,93,0,101,54,0,0,0,0,0,605,91,526,682,347,0,1,159,929,2,37,15,3,Matches
290,Joe Gyau\3511b4f8,us USA,DFFW,FC Cincinnati,28,1992,18.5,806,657,149,18,0,120,10,19,0,0,0,0,561,166,79,49,602,9,131,5,699,3,5,19,20,Matches
291,Luke Haakenson\77d28e45,us USA,MFFW,Nashville,23,1997,4.0,111,107,4,0,2,25,3,3,0,0,0,0,77,18,16,20,75,4,4,1,85,0,3,4,7,Matches
292,Kamron Habibullah\4deda098,ca CAN,MFFW,Vancouver,17,2003,0.4,11,11,0,0,0,4,0,0,0,0,0,0,9,1,1,0,10,1,0,0,9,0,0,1,0,Matches
293,Teenage Hadebe\582952f2,zw ZIM,DF,Houston Dynamo,25,1995,16.5,752,720,32,23,2,75,12,9,0,0,0,0,533,64,155,652,31,41,9,1,602,6,13,19,9,Matches
294,Nick Hagglund\39632554,us USA,DF,FC Cincinnati,28,1992,18.6,825,729,96,16,1,80,22,13,0,0,0,0,557,129,139,119,552,47,80,2,699,0,16,24,10,Matches
295,Marlon Hairston\1d531c57,us USA,MF,Columbus Crew,26,1994,14.4,755,734,21,20,0,113,15,2,0,0,0,0,617,75,63,35,673,31,1,6,683,0,8,12,11,Matches
296,Siad Haji\9212f1cb,so SOM,FWMF,San Jose,21,1999,0.5,25,25,0,0,0,6,0,3,0,0,0,0,21,1,3,1,23,1,0,0,21,0,0,0,0,Matches
297,Michael Halliday\6ad5f50e,us USA,DF,Orlando City,18,2003,4.2,171,133,38,3,0,38,5,13,0,0,0,0,98,43,30,7,125,3,35,0,118,0,6,9,6,Matches
298,Niko Hämäläinen\4435db1e,fi FIN,DF,LA Galaxy,23,1997,12.7,717,611,106,13,0,82,11,37,0,0,0,0,460,131,126,521,70,24,93,1,544,4,9,36,24,Matches
299,Ahmed Hamdi\fc7c8d3d,eg EGY,MF,CF Montréal,22,1998,9.9,490,482,8,2,1,100,5,3,2,0,0,0,455,20,15,49,433,0,3,2,439,4,6,16,2,Matches
300,Bill Hamid\012fc030,us USA,GK,D.C. United,30,1990,20.2,538,297,241,62,0,31,16,0,0,0,0,0,200,28,310,39,390,0,0,72,337,1,21,3,1,Matches
301,Niko Hansen\9bebd450,dk DEN,MFFW,Minnesota Utd,26,1994,5.0,156,153,3,0,0,28,5,12,0,0,0,0,118,23,15,16,127,6,3,2,114,1,6,6,9,Matches
302,Cameron Harper\4a78c769,us USA,FWDF,NY Red Bulls,19,2001,1.1,28,28,0,0,0,5,0,0,0,0,0,0,25,1,2,5,23,0,0,0,19,0,0,1,3,Matches
303,Nathan Harriel\b3edbeff,us USA,DF,Philadelphia,19,2001,2.0,101,80,21,1,0,7,1,9,0,0,0,0,54,23,24,5,69,4,20,0,79,0,1,1,6,Matches
304,Calvin Harris\07b0aeef,eng ENG,MFFW,FC Cincinnati,20,2000,5.0,150,145,5,0,0,30,5,3,0,0,0,0,113,27,10,14,123,5,4,1,123,1,3,4,5,Matches
305,Wilson Harris\ca0756aa,us USA,FW,Sporting KC,21,1999,2.0,51,47,4,0,1,20,0,2,0,0,0,0,39,7,5,17,29,2,0,1,40,0,0,3,2,Matches
306,Carlos Harvey\3f18600c,pa PAN,MF,LA Galaxy,20,2000,1.5,83,82,1,1,0,15,3,0,0,0,0,0,73,7,3,10,72,0,0,0,73,0,0,5,1,Matches
307,Jordan Harvey\bb78f8a5,us USA,DF,Los Angeles FC,37,1984,0.1,16,14,2,0,0,4,0,0,0,0,0,0,13,2,1,13,1,0,2,0,15,0,0,0,0,Matches
308,Thomas Hasal\86bac87b,ca CAN,GK,Vancouver,21,1999,7.0,228,160,68,19,0,16,6,0,0,0,0,0,134,9,85,35,150,1,0,38,174,0,4,2,0,Matches
309,Jacori Hayes\d2173b7b,us USA,MF,Minnesota Utd,25,1995,5.8,262,258,4,4,0,43,5,1,0,0,0,0,212,31,19,59,193,5,0,4,225,2,6,12,4,Matches
310,Héber\d552c4a1,br BRA,FW,NYCFC,29,1991,1.1,31,31,0,0,1,8,1,1,0,0,0,0,20,7,4,8,19,2,0,1,24,1,0,1,1,Matches
311,Matt Hedges\5e2a4d0e,us USA,DF,FC Dallas,30,1990,16.0,851,832,19,16,1,106,28,0,0,0,0,0,641,81,129,109,668,46,3,1,727,3,14,18,9,Matches
312,Fabian Herbers\5cbf5ccd,de GER,MFFW,Chicago Fire,27,1993,20.3,771,759,12,2,0,150,13,33,0,0,0,0,534,120,117,131,561,40,10,9,617,3,12,35,20,Matches
313,Felipe Hernandez\31a4d0b8,us USA,MF,Sporting KC,22,1998,4.5,157,155,2,2,0,31,3,3,0,0,0,0,129,15,13,23,128,2,0,1,136,0,2,3,2,Matches
314,Javier Hernández\189cee7b,mx MEX,FW,LA Galaxy,32,1988,19.2,443,404,39,3,3,106,11,14,0,0,0,0,318,72,53,68,345,14,2,4,341,1,8,13,21,Matches
315,Ronald Hernández\de907bab,ve VEN,DF,Atlanta Utd,23,1997,7.0,351,300,51,3,0,47,5,19,1,0,1,0,220,82,49,81,204,15,47,1,272,0,12,9,15,Matches
316,Aaron Herrera\d86e3070,us USA,DF,Real Salt Lake,23,1997,27.9,1597,1331,266,22,2,209,77,97,1,0,1,0,923,308,366,136,1156,46,243,6,1240,4,28,52,49,Matches
317,Federico Higuaín\ef8fc24c,ar ARG,MFFW,Inter Miami,36,1984,9.0,588,522,66,26,6,84,24,19,26,8,16,1,408,74,106,49,512,13,8,6,456,1,9,31,9,Matches
318,Gonzalo Higuaín\8a08491a,ar ARG,FW,Inter Miami,33,1987,27.2,754,650,104,26,8,138,64,19,16,9,7,0,489,122,143,97,625,11,5,6,566,4,17,47,18,Matches
319,Brendan Hines-Ike\b807c1dc,us USA,DF,D.C. United,26,1994,11.7,482,445,37,20,0,53,11,2,0,0,0,0,357,50,75,50,395,16,17,0,407,1,4,16,7,Matches
320,Danny Hoesen\5ef1939b,nl NED,FW,Austin FC,30,1991,3.4,36,28,8,0,0,15,2,1,0,0,0,0,28,5,3,2,31,1,0,0,30,0,3,0,1,Matches
321,Ian Hoffmann\c0243229,de GER,DF,Houston Dynamo,19,2001,2.8,132,115,17,3,0,18,1,3,0,0,0,0,92,26,14,14,97,5,14,1,110,0,1,5,4,Matches
322,Ryan Hollingshead\28b58797,us USA,DF,FC Dallas,29,1991,29.6,1486,1282,204,21,3,204,34,36,0,0,0,0,970,331,185,491,710,70,183,5,1216,4,31,45,40,Matches
323,Erik Holt\3677d047,us USA,DF,Real Salt Lake,24,1996,15.1,732,721,11,10,0,57,28,5,0,0,0,0,513,63,156,63,620,35,1,0,609,0,17,11,8,Matches
324,Adrien Hunou\d14229f3,fr FRA,FW,Minnesota Utd,27,1994,19.0,503,461,42,0,0,94,3,8,0,0,0,0,352,101,50,32,408,33,8,2,390,3,8,32,14,Matches
325,Erik Hurtado\b11e6f2b,us USA,FWMF,Columbus Crew,30,1990,3.3,70,68,2,0,0,25,1,2,0,0,0,0,52,8,10,9,51,3,1,2,55,0,2,2,1,Matches
326,Erik Hurtado\b11e6f2b,us USA,FW,CF Montréal,30,1990,3.2,85,83,2,0,1,28,0,4,0,0,0,0,65,15,5,5,76,3,0,1,72,0,4,1,1,Matches
327,Emerson Hyndman\3be1a627,us USA,MFFW,Atlanta Utd,24,1996,6.9,350,343,7,5,1,47,13,2,0,0,0,0,282,38,30,23,321,1,2,1,312,1,5,5,6,Matches
328,Franco Ibarra\db6540c5,ar ARG,MF,Atlanta Utd,19,2001,8.7,349,343,6,6,0,81,14,3,0,0,0,0,267,40,42,79,249,7,0,2,279,1,10,15,7,Matches
329,Sebastien Ibeagha\41ba8175,us USA,DF,Los Angeles FC,29,1992,7.4,269,254,15,9,0,30,4,0,0,0,0,0,188,30,51,36,194,21,6,6,207,0,8,6,7,Matches
330,Sebastien Ibeagha\41ba8175,us USA,DF,NYCFC,29,1992,3.9,172,166,6,3,0,19,1,0,0,0,0,0,145,13,14,28,133,2,3,1,151,0,10,0,2,Matches
331,Sunusi Ibrahim\796994e5,ng NGA,FW,CF Montréal,18,2002,10.2,243,239,4,1,2,69,7,4,0,0,0,0,185,37,21,17,200,3,1,8,182,3,5,12,13,Matches
332,Milan Iloski\4f87c75f,us USA,FW,Real Salt Lake,21,1999,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
333,Ilsinho\aa8683ae,br BRA,DFMF,Philadelphia,35,1985,0.9,88,81,7,0,1,8,0,0,0,0,0,0,72,13,3,6,74,1,6,1,83,0,0,1,3,Matches
334,Arnór Ingvi Traustason\7d036b4a,is ISL,MFFW,New England,27,1993,16.1,548,522,26,9,3,100,17,11,11,2,5,0,423,57,68,29,484,24,5,0,441,4,8,26,10,Matches
335,Clint Irwin\c1205184,us USA,GK,Colorado Rapids,31,1989,1.0,27,22,5,0,0,0,0,0,0,0,0,0,21,0,6,6,16,0,0,5,23,0,2,0,0,Matches
336,Nicolas Isimat-Mirin\14e8e9d7,fr FRA,DF,Sporting KC,29,1991,10.5,639,622,17,16,0,57,16,1,0,0,0,0,530,32,77,61,546,17,1,2,587,1,6,6,3,Matches
337,Aljaž Ivačič\4d6e50d8,si SVN,GK,Portland Timbers,27,1993,4.6,125,80,45,7,0,5,0,0,0,0,0,0,52,3,70,15,96,0,0,12,79,0,4,2,0,Matches
338,Stanislav Ivanov\0cafba94,bg BUL,FW,Chicago Fire,21,1999,5.8,145,136,9,0,1,33,4,12,5,0,0,0,105,23,17,32,98,9,2,1,105,2,3,9,7,Matches
339,Robin Jansson\8ca5c176,se SWE,DF,Orlando City,29,1991,26.9,1311,1267,44,41,2,138,23,1,0,0,0,0,1001,100,210,998,249,45,3,4,1162,5,9,16,17,Matches
340,Franco Jara\413cce14,ar ARG,FW,FC Dallas,32,1988,14.0,347,312,35,1,2,97,7,14,1,0,0,0,264,49,34,40,282,8,4,5,257,3,8,23,13,Matches
341,Andres Jasson\31d049b2,us USA,DFFW,NYCFC,19,2002,7.6,316,259,57,6,2,54,5,8,5,4,1,0,212,68,36,57,202,8,46,1,259,0,4,18,16,Matches
342,Cal Jennings\44f6672a,us USA,FW,Los Angeles FC,23,1997,1.4,24,23,1,0,0,10,0,2,0,0,0,0,15,4,5,5,14,2,1,0,16,0,2,0,1,Matches
343,Hector Jiménez\2dc1e90e,us USA,DF,Austin FC,32,1988,18.0,1222,1069,153,14,0,110,20,47,2,1,0,0,778,254,190,116,899,51,137,4,1014,3,13,47,29,Matches
344,Bjørn Johnsen\02ee4c77,no NOR,FW,CF Montréal,29,1991,9.9,225,215,10,0,0,66,6,3,0,0,0,0,139,44,42,35,154,16,0,3,147,0,8,18,10,Matches
345,Sean Johnson\c164335e,us USA,GK,NYCFC,31,1989,29.0,855,580,275,58,0,48,19,0,0,0,0,0,540,29,286,126,549,2,0,138,670,0,19,9,0,Matches
346,Alistair Johnston\4fb17e20,ca CAN,DF,Nashville,22,1998,23.8,1245,1039,206,14,1,155,31,65,0,0,0,0,728,255,262,74,923,38,192,2,981,3,17,42,36,Matches
347,Ismaila Jome\26f559ba,us USA,DF,Portland Timbers,26,1994,0.1,5,3,2,0,0,0,1,1,0,0,0,0,2,2,1,3,0,0,2,0,3,0,1,0,0,Matches
348,DeJuan Jones\10d1139c,us USA,DF,New England,23,1997,28.3,1755,1494,261,22,1,227,49,81,3,0,0,1,1181,304,270,676,777,42,236,5,1408,3,36,74,54,Matches
349,Derrick Jones\93c92d6c,us USA,MF,Houston Dynamo,23,1997,12.5,481,471,10,9,1,97,14,0,0,0,0,0,394,31,56,43,409,13,1,1,413,3,9,12,10,Matches
350,Joevin Jones\fc23d956,tt TRI,DF,Inter Miami,29,1991,5.8,247,207,40,4,0,46,5,9,0,0,0,0,171,46,30,178,24,3,36,2,204,1,8,7,6,Matches
351,Jony\60665492,ar ARG,MFFW,Real Salt Lake,26,1994,9.9,341,331,10,1,1,49,13,33,2,1,0,0,274,38,29,68,266,0,7,0,266,1,9,16,10,Matches
352,Dejan Joveljić\95a24690,rs SRB,FW,LA Galaxy,21,1999,8.0,162,150,12,0,0,38,1,3,0,0,0,0,110,37,15,39,97,13,1,6,121,2,0,9,8,Matches
353,Judson\e1535f82,br BRA,MFDF,San Jose,27,1993,18.4,846,779,67,30,0,113,30,3,0,0,0,0,634,94,118,84,675,36,37,2,728,2,14,16,11,Matches
354,Anderson Julio\f907a6a8,ec ECU,FWMF,Real Salt Lake,24,1996,11.4,214,204,10,0,0,42,8,19,0,0,0,0,141,38,35,23,162,9,6,2,150,0,3,11,13,Matches
355,Florian Jungwirth\f179c207,de GER,DFMF,San Jose,32,1989,12.1,667,648,19,16,0,54,23,3,0,0,0,0,559,45,63,156,475,23,3,1,608,0,9,9,3,Matches
356,Florian Jungwirth\f179c207,de GER,DF,Vancouver,32,1989,12.5,603,581,22,19,0,54,28,2,0,0,0,0,450,51,102,145,407,35,3,1,524,1,6,11,7,Matches
357,Sam Junqua\91981d97,us USA,DF,Houston Dynamo,24,1996,17.9,744,638,106,10,1,90,21,33,0,0,0,0,452,140,152,490,100,40,96,0,548,1,14,30,39,Matches
358,Brent Kallman\2b24702b,us USA,DF,Minnesota Utd,30,1990,14.2,566,542,24,22,1,69,22,2,0,0,0,0,411,51,104,62,450,32,2,5,481,0,11,7,7,Matches
359,Ola Kamara\e134351a,no NOR,FW,D.C. United,31,1989,20.2,495,450,45,1,4,145,7,19,1,0,0,0,321,98,76,83,308,38,5,11,359,2,6,25,22,Matches
360,Alec Kann\4a8af93c,us USA,GK,Atlanta Utd,30,1990,5.0,202,156,46,17,0,17,11,0,0,0,0,0,112,9,81,136,32,0,0,29,149,2,3,4,1,Matches
361,Johan Kappelhof\465015a5,nl NED,DFMF,Chicago Fire,30,1990,13.6,502,478,24,12,0,68,15,4,0,0,0,0,330,61,111,48,401,27,12,1,403,1,17,7,6,Matches
362,Wilfrid Kaptoum\d717630e,cm CMR,MFFW,New England,24,1996,9.9,448,441,7,5,2,81,7,8,0,0,0,0,361,48,39,72,358,8,2,2,379,1,5,17,13,Matches
363,Mark-Anthony Kaye\36a38acd,ca CAN,MFFW,Colorado Rapids,26,1994,12.2,436,423,13,2,5,78,9,8,0,0,0,0,336,55,45,321,82,9,11,2,352,3,4,31,9,Matches
364,Mark-Anthony Kaye\36a38acd,ca CAN,MF,Los Angeles FC,26,1994,8.4,516,512,4,1,5,82,14,9,0,0,0,0,397,61,58,396,94,13,3,3,417,2,7,24,10,Matches
365,Aboubacar Keita\85fbf1e4,us USA,DF,Columbus Crew,20,2000,10.6,517,503,14,12,2,46,23,3,0,0,0,0,413,25,79,463,37,8,2,0,447,0,16,13,4,Matches
366,Jon Kempin\063adc5e,us USA,GK,D.C. United,27,1993,9.8,267,170,97,22,0,21,10,0,0,0,0,0,105,17,145,15,176,0,0,56,187,0,6,2,0,Matches
367,Henry Kessler\23c75879,us USA,DF,New England,22,1998,24.9,1150,1121,29,26,0,102,30,1,0,0,0,0,953,75,122,268,811,39,3,3,1052,0,18,12,8,Matches
368,Logan Ketterer\927c3059,us USA,GK,Portland Timbers,27,1993,3.0,89,47,42,9,0,8,2,0,0,0,0,0,48,2,39,7,68,0,0,12,67,0,2,1,0,Matches
369,Benjamin Kikanovic\fe11d61b,us USA,FW,San Jose,21,2000,8.9,162,148,14,0,1,51,3,11,0,0,0,0,115,27,20,40,90,10,2,3,121,1,2,9,4,Matches
370,Gadi Kinda\d4a2f24c,il ISR,MFFW,Sporting KC,26,1994,22.6,1047,975,72,15,3,184,45,30,37,23,2,2,780,114,153,207,797,30,8,1,843,2,11,40,29,Matches
371,Perry Kitchen\19ec49ee,us USA,MF,Columbus Crew,28,1992,2.3,103,99,4,2,0,12,2,0,0,0,0,0,86,10,7,15,76,7,2,0,95,0,0,2,2,Matches
372,Edward Kizza\2f2c0ab1,ug UGA,FW,New England,22,1998,2.9,67,64,3,0,0,24,0,1,0,0,0,0,43,18,6,3,48,8,0,5,54,0,1,3,3,Matches
373,Mustafa Kizza\4db20877,ug UGA,DF,CF Montréal,21,1999,7.3,416,358,58,10,1,56,19,33,7,4,3,0,266,63,87,347,17,8,41,1,323,1,12,10,5,Matches
374,Freddy Kleemann\e068bed0,us USA,DF,Austin FC,21,1999,0.5,37,35,2,0,0,0,0,0,0,0,0,0,27,5,5,4,29,1,2,1,33,0,0,1,0,Matches
375,Patryk Klimala\0bf3c11c,pl POL,FW,NY Red Bulls,22,1998,23.1,392,350,42,0,0,112,10,36,0,0,0,0,228,81,83,62,253,32,5,14,228,2,8,26,29,Matches
376,Jonathan Klinsmann\1e29552f,us USA,GK,LA Galaxy,23,1997,3.0,109,84,25,7,0,11,2,0,0,0,0,0,79,3,27,5,89,0,0,11,92,0,0,1,0,Matches
377,Sacha Kljestan\73682895,us USA,MFFW,LA Galaxy,35,1985,15.6,1001,958,43,22,3,142,21,19,18,3,9,3,754,135,112,176,761,42,2,3,829,7,13,42,15,Matches
378,Brad Knighton\9903a3cb,us USA,GK,New England,35,1985,6.0,164,91,73,23,0,8,1,0,0,0,0,0,52,11,101,12,109,0,0,28,104,0,4,2,1,Matches
379,Žan Kolmanič\4501fd21,si SVN,DF,Austin FC,20,2000,23.4,1337,1094,243,33,1,124,54,65,65,47,10,1,866,209,262,1073,81,27,145,2,1078,3,17,46,24,Matches
380,Franko Kovačević\dbe0034f,hr CRO,FW,FC Cincinnati,21,1999,0.5,20,19,1,0,0,4,0,1,0,0,0,0,16,2,2,6,14,0,0,0,14,0,0,0,2,Matches
381,Damir Kreilach\068be155,hr CRO,MFFW,Real Salt Lake,31,1989,31.9,1186,1153,33,13,4,270,28,12,1,0,0,0,779,216,191,144,832,91,7,9,963,0,15,40,25,Matches
382,Yuya Kubo\cba16a46,jp JPN,MF,FC Cincinnati,27,1993,26.0,1235,1202,33,23,2,227,47,11,4,3,1,0,991,116,128,191,1003,18,6,4,1048,4,22,34,29,Matches
383,Matt LaGrassa\c9b098db,us USA,MF,Nashville,28,1993,4.1,166,163,3,3,0,45,10,1,0,0,0,0,126,14,26,56,102,7,0,1,139,0,3,5,3,Matches
384,Foster Langsdorf\48319bb3,us USA,FW,Minnesota Utd,25,1995,0.4,10,10,0,0,0,2,1,2,0,0,0,0,4,3,3,1,7,1,0,0,9,0,0,0,0,Matches
385,Lassi Lappalainen\bcb2282d,fi FIN,DFFW,CF Montréal,22,1998,6.2,284,248,36,0,1,51,1,13,1,0,0,0,202,49,33,30,210,6,34,0,232,1,1,12,6,Matches
386,Jesús David Murillo Largacha\68d48a71,co COL,DF,Los Angeles FC,26,1994,30.5,1155,1112,43,39,2,159,23,0,0,0,0,0,785,126,244,176,867,73,4,2,940,2,28,28,17,Matches
387,Oliver Larraz\ecdbe767,us USA,MFFW,Colorado Rapids,19,2001,0.3,15,14,1,1,0,1,0,1,0,0,0,0,14,0,1,1,14,0,0,0,13,0,0,1,0,Matches
388,Richie Laryea\276fdbe4,ca CAN,DFFW,Toronto FC,26,1995,25.5,1133,982,151,15,1,208,17,35,0,0,0,0,896,171,66,202,769,25,136,1,966,5,20,38,33,Matches
389,Ariel Lassiter\bd7b916c,cr CRC,FWMF,Houston Dynamo,26,1994,6.0,175,153,22,1,0,31,4,14,11,8,0,0,138,19,18,120,52,2,1,0,132,0,3,5,8,Matches
390,Vuk Latinovich\5c0e047a,us USA,DF,NYCFC,23,1997,1.1,60,59,1,1,0,5,2,0,0,0,0,0,43,2,15,4,44,10,0,0,52,0,2,1,0,Matches
391,Kemar Lawrence\80be3efe,jm JAM,DF,Toronto FC,28,1992,21.3,1088,955,133,17,0,144,10,31,0,0,0,0,775,176,137,838,70,44,115,9,905,1,26,31,22,Matches
392,Randall Leal\874a5031,cr CRC,MFFW,Nashville,24,1997,23.9,938,905,33,12,4,192,28,72,8,0,8,0,673,108,157,69,816,27,11,5,701,6,17,40,37,Matches
393,Kelvin Leerdam\d8b47705,sr SUR,DF,Inter Miami,30,1990,19.0,809,669,140,18,1,118,25,14,0,0,0,0,508,136,165,41,600,28,122,0,651,1,11,33,18,Matches
394,Nico Lemoine\8ccbbaf8,us USA,FW,Houston Dynamo,20,2000,0.7,6,6,0,0,0,2,0,0,0,0,0,0,6,0,0,2,4,0,0,0,6,0,0,0,0,Matches
395,Brooks Lennon\ec80ba72,us USA,DF,Atlanta Utd,23,1997,29.4,1652,1306,346,50,4,178,82,126,55,15,28,3,959,366,327,89,1256,49,241,5,1347,1,37,35,41,Matches
396,Jonathan Lewis\2501eb59,us USA,FWMF,Colorado Rapids,23,1997,14.5,278,263,15,1,4,64,3,24,0,0,0,0,205,48,25,49,207,5,5,4,205,1,8,12,10,Matches
397,Danny Leyva\ecc3a9c9,us USA,MF,Seattle,17,2003,9.7,536,498,38,19,0,96,17,8,11,1,9,0,380,66,90,44,458,19,8,0,447,1,6,14,13,Matches
398,Nick Lima\959686eb,us USA,DF,Austin FC,26,1994,22.2,1070,871,199,15,1,152,30,50,2,2,0,0,626,247,197,166,667,34,182,5,861,5,28,30,37,Matches
399,Jaylin Lindsey\83cb6e59,us USA,DF,Sporting KC,20,2000,10.2,539,450,89,2,0,67,8,25,0,0,0,0,342,109,88,35,376,31,87,1,442,2,11,17,18,Matches
400,Sebastian Lletget\73019c31,us USA,MFFW,LA Galaxy,28,1992,20.3,1102,1018,84,23,2,157,29,37,51,20,19,1,861,88,153,189,871,16,5,5,949,3,10,15,13,Matches
401,Jürgen Locadia\6cc47ae1,nl NED,FWMF,FC Cincinnati,27,1993,4.0,120,114,6,0,0,41,2,3,1,0,0,0,94,14,12,14,95,4,2,4,98,0,1,3,2,Matches
402,Robin Lod\33c69aa0,fi FIN,FW,Minnesota Utd,27,1993,20.1,591,562,29,3,2,139,10,16,0,0,0,0,459,87,45,439,114,9,12,7,501,0,7,23,11,Matches
403,Nicolás Lodeiro\fe81d0d1,uy URU,MFFW,Seattle,31,1989,5.1,326,291,35,10,0,54,8,12,18,2,8,0,222,56,48,261,48,8,5,3,252,2,4,8,13,Matches
404,David Loera\0fae98f1,us USA,MF,Orlando City,22,1998,0.2,4,4,0,0,0,1,1,1,0,0,0,0,3,1,0,0,4,0,0,0,4,0,0,0,0,Matches
405,Aaron Long\46b89640,us USA,DF,NY Red Bulls,28,1992,5.0,242,228,14,13,0,28,11,2,0,0,0,0,165,22,55,36,179,11,1,2,195,0,5,4,1,Matches
406,Erik López\af793b82,py PAR,FWMF,Atlanta Utd,19,2001,9.7,251,247,4,2,0,48,3,7,0,0,0,0,202,32,17,54,189,3,1,4,205,1,4,5,12,Matches
407,Lisandro López\bc55bb5a,ar ARG,FW,Atlanta Utd,37,1983,1.6,39,36,3,0,0,1,2,0,0,0,0,0,29,6,4,7,31,0,0,1,35,0,0,1,1,Matches
408,Marcos López\9b3ab988,pe PER,DF,San Jose,21,1999,15.7,705,585,120,18,0,90,16,31,5,1,0,0,433,126,146,509,62,27,97,1,547,1,14,38,23,Matches
409,Marvin Loría\71380d87,cr CRC,FWMF,Portland Timbers,23,1997,12.3,449,417,32,17,1,99,17,25,11,1,6,1,316,65,68,398,33,8,4,0,362,3,8,14,15,Matches
410,Daniel Lovitz\db97d838,us USA,DF,Nashville,29,1991,25.6,1386,1125,261,47,1,144,56,67,47,23,21,0,719,269,398,868,259,74,167,1,1008,9,33,58,32,Matches
411,Everton Luiz\3799e138,br BRA,MF,Real Salt Lake,32,1988,18.4,742,711,31,26,1,112,6,2,0,0,0,0,599,76,67,38,643,43,5,3,650,3,5,18,8,Matches
412,Adam Lundqvist\91769a24,se SWE,DF,Houston Dynamo,26,1994,21.6,1023,818,205,15,0,132,26,50,10,1,6,0,591,220,212,758,46,25,180,2,778,1,24,38,31,Matches
413,Larrys Mabiala\5bdec47f,cd COD,DF,Portland Timbers,33,1987,20.4,909,866,43,32,0,112,38,5,0,0,0,0,662,96,151,153,690,40,10,0,796,1,11,16,11,Matches
414,Aimé Mabika\3a37d349,zm ZAM,DF,Inter Miami,22,1998,2.0,103,100,3,3,0,9,1,0,0,0,0,0,78,12,13,8,87,7,0,0,93,0,1,2,1,Matches
415,Maciel\a39d51e0,br BRA,MF,New England,21,2000,13.8,669,642,27,25,1,85,23,3,0,0,0,0,534,54,81,58,593,10,1,3,604,1,10,19,6,Matches
416,Emanuel Maciel\934fdf16,ar ARG,MF,CF Montréal,23,1997,9.8,639,629,10,9,0,119,24,1,0,0,0,0,476,88,75,533,77,22,1,0,567,2,4,19,8,Matches
417,Zac MacMath\06caac45,us USA,GK,Real Salt Lake,29,1991,6.5,242,172,70,13,0,20,10,0,0,0,0,0,95,10,137,22,184,1,0,28,156,3,10,3,0,Matches
418,Christian Mafla\f379bc1e,co COL,DF,New England,28,1993,5.7,237,202,35,2,0,33,4,9,0,0,0,0,143,40,54,179,10,12,33,0,184,2,6,6,5,Matches
419,Talles Magno\64c98878,br BRA,FWMF,NYCFC,18,2002,5.0,171,165,6,1,2,40,2,5,0,0,0,0,134,22,15,24,137,1,1,2,129,0,4,8,11,Matches
420,Jack Maher\0c6f2fa6,us USA,DF,Nashville,21,1999,17.1,736,721,15,12,1,48,44,2,0,0,0,0,566,52,118,289,391,41,3,4,652,1,14,9,5,Matches
421,Christian Makoun\7efffe65,ve VEN,DF,Inter Miami,20,2000,22.5,1265,1172,93,40,1,89,35,18,0,0,0,0,947,119,199,1085,102,17,53,0,1084,4,15,38,17,Matches
422,Machop Malual\1701b012,ss SSD,FW,Atlanta Utd,22,1998,4.7,105,99,6,1,0,23,1,6,0,0,0,0,80,17,8,12,79,2,5,3,80,1,1,5,5,Matches
423,Kekuta Manneh\4d735ad6,us USA,FWMF,Austin FC,26,1994,3.8,141,136,5,0,0,21,2,7,1,0,0,0,116,12,13,32,100,3,3,0,107,0,3,6,8,Matches
424,J.T. Marcinkowski\977791f4,us USA,GK,San Jose,23,1997,33.0,1151,779,372,78,1,110,65,0,0,0,0,0,547,58,546,89,832,1,1,178,835,7,62,14,1,Matches
425,Marko Marić\b57454c7,hr CRO,GK,Houston Dynamo,25,1996,22.0,566,312,254,43,0,27,14,0,0,0,0,0,283,16,267,314,126,0,1,100,367,4,29,6,1,Matches
426,Paul Marie\da0bb55a,fr FRA,DF,San Jose,25,1995,11.1,572,480,92,8,0,73,15,23,1,0,0,0,369,106,97,66,394,17,83,3,453,0,10,26,16,Matches
