Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
1,Paxten Aaronson\4cd41883,us USA,MFFW,Philadelphia,17,2003,6.6,143,194,73.7,2135,615,77,95,81.1,55,74,74.3,7,13,53.8,0,1.3,-1.3,10,10,8,0,17,Matches
2,Saad Abdul-Salaam\4705543b,us USA,DF,Columbus Crew,29,1991,10.3,468,567,82.5,8799,3255,188,201,93.5,222,255,87.1,53,95,55.8,0,1.1,-1.1,9,30,5,1,37,Matches
3,Luciano Abecasis\6c510f2d,ar ARG,DF,San Jose,30,1990,13.7,591,780,75.8,12170,4318,210,244,86.1,273,332,82.2,96,170,56.5,2,1.6,+0.4,11,45,9,6,55,Matches
4,Ramón Ábila\db5ee72d,ar ARG,FW,Minnesota Utd,31,1989,3.0,43,62,69.4,678,198,25,33,75.8,15,20,75.0,3,4,75.0,0,0.8,-0.8,8,2,3,0,6,Matches
5,Ramón Ábila\db5ee72d,ar ARG,FW,D.C. United,31,1989,2.5,21,45,46.7,304,45,11,23,47.8,8,15,53.3,1,3,33.3,0,0.0,0.0,0,0,4,0,4,Matches
6,Lalas Abubakar\4a67f05b,gh GHA,DF,Colorado Rapids,26,1994,21.3,924,1005,91.9,18990,6473,271,286,94.8,503,529,95.1,136,171,79.5,0,0.0,0.0,0,36,2,0,46,Matches
7,Nicolás Acevedo\6140be7b,uy URU,MF,NYCFC,21,1999,15.0,697,830,84.0,12918,4261,300,334,89.8,288,339,85.0,94,125,75.2,0,0.9,-0.9,11,81,13,0,89,Matches
8,Ifunanyachi Achara\d31bf83e,us USA,FWMF,Toronto FC,23,1997,9.1,166,216,76.9,2182,613,108,132,81.8,45,56,80.4,5,13,38.5,1,1.0,0.0,5,6,6,1,11,Matches
9,Bryan Acosta\c5f400f4,hn HON,MF,FC Dallas,27,1993,17.5,994,1179,84.3,22762,6033,277,310,89.4,483,518,93.2,220,323,68.1,1,2.1,-1.1,22,108,14,1,81,Matches
10,Danilo Acosta\41f720a5,hn HON,DF,LA Galaxy,23,1997,0.7,30,38,78.9,544,194,17,18,94.4,8,11,72.7,5,8,62.5,0,0.0,0.0,1,2,0,0,3,Matches
11,Kellyn Acosta\ece10cfe,us USA,MFDF,Colorado Rapids,25,1995,19.1,766,906,84.5,15718,4053,261,299,87.3,382,429,89.0,115,159,72.3,2,1.4,+0.6,14,81,11,1,98,Matches
12,Luciano Acosta\363ba6d7,ar ARG,MF,FC Cincinnati,26,1994,29.9,1252,1655,75.6,21280,7300,669,771,86.8,400,512,78.1,144,270,53.3,8,7.5,+0.5,80,144,57,6,179,Matches
13,Mo Adams\00362ef7,eng ENG,MF,Atlanta Utd,24,1996,1.6,70,75,93.3,1197,181,31,32,96.9,33,33,100.0,6,9,66.7,0,0.0,0.0,0,6,0,0,3,Matches
14,Samuel Adeniran\86429529,us USA,FWMF,Seattle,22,1998,0.7,9,11,81.8,121,20,5,5,100.0,4,5,80.0,0,0,,0,0.0,0.0,0,1,1,0,1,Matches
15,Fanendo Adi\ae2dd50a,ng NGA,FW,Minnesota Utd,30,1990,2.3,39,62,62.9,527,45,25,32,78.1,11,20,55.0,1,2,50.0,0,0.1,-0.1,3,1,1,0,2,Matches
16,Harrison Afful\7d8ede09,gh GHA,DF,Columbus Crew,34,1986,20.2,1053,1327,79.4,20741,8647,397,448,88.6,488,563,86.7,155,285,54.4,2,0.8,+1.2,15,83,27,6,114,Matches
17,Juan Agudelo\0cb2115f,us USA,FWMF,Minnesota Utd,28,1992,2.7,42,58,72.4,506,71,23,32,71.9,15,20,75.0,0,1,0.0,0,0.0,0.0,1,5,0,0,3,Matches
18,Raul Aguilera Jr.\7b6113d9,us USA,MF,Orlando City,21,1999,1.1,52,57,91.2,908,219,29,32,90.6,13,14,92.9,9,10,90.0,0,0.0,0.0,0,4,0,0,3,Matches
19,Daniel Aguirre\ecc5063f,us USA,MFFW,LA Galaxy,21,1999,0.4,17,21,81.0,343,133,5,7,71.4,9,9,100.0,3,5,60.0,0,0.0,0.0,0,2,1,0,3,Matches
20,Matheus Aiás\3ac4ee49,br BRA,FWMF,Orlando City,24,1996,0.2,1,4,25.0,4,0,0,2,0.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
21,Arnaud Ake\3402bb17,ci CIV,FWMF,Nashville,22,1998,4.4,65,82,79.3,998,225,32,39,82.1,23,27,85.2,5,6,83.3,1,1.6,-0.6,6,5,2,0,6,Matches
22,Tesho Akindele\897304e5,ca CAN,FW,Orlando City,28,1992,15.2,288,359,80.2,4162,483,165,200,82.5,99,116,85.3,14,22,63.6,6,2.3,+3.7,17,19,4,0,15,Matches
23,Ayo Akinola\214d2406,ca CAN,FW,Toronto FC,21,2000,7.2,119,144,82.6,1648,220,71,82,86.6,34,41,82.9,6,9,66.7,0,0.4,-0.4,4,6,4,1,11,Matches
24,Oswaldo Alanís\e97787d9,mx MEX,DF,San Jose,31,1989,22.7,1147,1292,88.8,27227,7594,265,284,93.3,571,606,94.2,297,375,79.2,0,0.2,-0.2,4,50,4,0,55,Matches
25,Caio Alexandre\08ac23b7,br BRA,MF,Vancouver,21,1999,10.6,443,518,85.5,8654,2212,178,194,91.8,191,206,92.7,71,98,72.4,1,0.7,+0.3,5,61,4,0,50,Matches
26,Tony Alfaro\4118b12a,us USA,DF,D.C. United,27,1993,20.5,683,859,79.5,16122,5882,169,190,88.9,356,407,87.5,156,251,62.2,1,0.0,+1.0,1,70,3,0,75,Matches
27,Ignacio Aliseda\bb8099ee,ar ARG,FWMF,Chicago Fire,20,2000,17.7,473,562,84.2,7440,1395,258,285,90.5,156,181,86.2,41,52,78.8,1,2.2,-1.2,31,40,14,3,48,Matches
28,Osvaldo Alonso\8449bfda,cu CUB,MF,Minnesota Utd,35,1985,15.7,889,975,91.2,17038,4653,351,368,95.4,411,444,92.6,115,140,82.1,0,0.6,-0.6,9,125,9,2,82,Matches
29,Jozy Altidore\8db8ad1e,us USA,FW,Toronto FC,31,1989,8.5,158,219,72.1,2409,454,91,118,77.1,52,69,75.4,10,17,58.8,0,0.2,-0.2,5,15,8,1,17,Matches
30,Alexander Alvarado\7302ba2b,ec ECU,FWMF,Orlando City,21,1999,2.2,73,84,86.9,1096,249,40,42,95.2,28,33,84.8,2,5,40.0,0,0.1,-0.1,2,6,2,1,2,Matches
31,Ventura Alvarado\4c219392,us USA,DF,Inter Miami,28,1992,0.2,7,8,87.5,112,72,4,4,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,Matches
32,Efrain Alvarez\3cd08ab7,mx MEX,FWMF,LA Galaxy,18,2002,13.9,550,659,83.5,9366,2837,280,308,90.9,187,215,87.0,64,98,65.3,2,3.1,-1.1,19,48,29,5,78,Matches
33,Frankie Amaya\2e8bd00c,us USA,MF,NY Red Bulls,20,2000,9.3,267,353,75.6,4840,1332,124,146,84.9,102,125,81.6,32,67,47.8,1,1.1,-0.1,14,27,8,0,32,Matches
34,Mikey Ambrose\f649d6aa,us USA,DFMF,Atlanta Utd,27,1993,0.7,35,43,81.4,551,188,18,21,85.7,15,18,83.3,2,3,66.7,0,0.0,0.0,0,2,0,0,5,Matches
35,Malte Amundsen\83b6e15d,dk DEN,DF,NYCFC,22,1998,15.5,647,853,75.8,11626,5507,283,320,88.4,300,368,81.5,57,129,44.2,3,2.8,+0.2,18,44,24,8,86,Matches
36,Sebastian Anderson\3a9911ce,us USA,DF,Colorado Rapids,18,2002,0.4,17,19,89.5,204,75,12,12,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Matches
37,José Andrés Martínez\c8364e8e,ve VEN,MF,Philadelphia,26,1994,21.7,1026,1228,83.6,23274,5748,338,385,87.8,426,494,86.2,250,319,78.4,2,0.5,+1.5,7,144,7,2,121,Matches
38,Jalil Anibaba\e44593b0,us USA,DF,Nashville,32,1988,7.1,216,247,87.4,5091,1334,48,54,88.9,109,114,95.6,56,73,76.7,0,0.0,0.0,0,13,2,1,6,Matches
39,Brian Anunga\17b28ec7,cm CMR,MF,Nashville,24,1996,16.8,638,749,85.2,11612,2050,277,308,89.9,272,314,86.6,73,100,73.0,0,0.7,-0.7,8,33,8,1,35,Matches
40,Cristian Arango\fea9401e,co COL,FW,Los Angeles FC,25,1995,15.5,225,314,71.7,3187,807,129,157,82.2,66,101,65.3,12,21,57.1,2,3.5,-1.5,21,16,14,2,31,Matches
41,Julian Araujo\8f4541c2,mx MEX,DF,LA Galaxy,19,2001,31.0,1492,1844,80.9,25659,8761,717,790,90.8,619,740,83.6,129,228,56.6,6,3.7,+2.3,34,77,50,24,122,Matches
42,Luiz Araújo\fa18c72e,br BRA,FWMF,Atlanta Utd,24,1996,12.8,394,509,77.4,7476,1661,170,197,86.3,158,195,81.0,57,96,59.4,3,3.0,0.0,24,40,15,4,39,Matches
43,Daniel Armando Ríos\078b2c07,mx MEX,FW,Nashville,25,1995,4.1,73,97,75.3,1097,172,41,51,80.4,24,30,80.0,5,9,55.6,1,0.5,+0.5,5,5,3,1,3,Matches
44,Xavier Arreaga\7f2b7640,ec ECU,DF,Seattle,26,1994,24.0,933,1053,88.6,21628,7307,216,231,93.5,513,539,95.2,191,264,72.3,0,0.4,-0.4,1,45,1,1,39,Matches
45,Paul Arriola\1bb2acce,us USA,FWMF,D.C. United,25,1995,15.1,306,459,66.7,5105,1748,173,217,79.7,99,144,68.8,30,67,44.8,2,3.9,-1.9,23,34,28,8,54,Matches
46,Artur\ea6803c7,br BRA,MF,Columbus Crew,24,1996,4.8,217,244,88.9,4291,889,79,82,96.3,93,102,91.2,37,46,80.4,0,0.0,0.0,1,8,1,0,9,Matches
47,Yamil Asad\a444689a,ar ARG,MFFW,D.C. United,26,1994,7.2,195,291,67.0,3570,1082,85,120,70.8,74,96,77.1,29,55,52.7,1,1.3,-0.3,15,26,14,2,32,Matches
48,Dairon Asprilla\218d336c,co COL,FWMF,Portland Timbers,28,1992,23.2,543,749,72.5,8805,2282,305,356,85.7,179,246,72.8,47,93,50.5,3,2.7,+0.3,27,31,18,8,54,Matches
49,Isaac Atanga\ff0f2a53,gh GHA,FWMF,FC Cincinnati,20,2000,11.4,156,201,77.6,2332,727,87,107,81.3,57,69,82.6,7,14,50.0,2,1.4,+0.6,9,8,8,3,16,Matches
50,Joshua Atencio\1f084637,us USA,MF,Seattle,19,2002,16.8,681,812,83.9,12589,3389,297,324,91.7,291,331,87.9,79,126,62.7,0,0.1,-0.1,6,69,5,0,56,Matches
51,Jeff Attinella\4277b946,us USA,GK,Portland Timbers,32,1988,1.9,27,40,67.5,1027,773,1,1,100.0,10,10,100.0,15,28,53.6,0,0.0,0.0,0,1,0,0,0,Matches
52,Eduard Atuesta\60990b81,co COL,MF,Los Angeles FC,23,1997,23.6,1398,1739,80.4,25397,9012,630,688,91.6,554,637,87.0,175,345,50.7,7,3.9,+3.1,46,187,33,4,194,Matches
53,Auro\b234cb0e,br BRA,DFMF,Toronto FC,25,1996,22.1,1011,1241,81.5,16711,6891,524,581,90.2,372,439,84.7,92,159,57.9,3,2.6,+0.4,15,92,16,3,83,Matches
54,Brandon Austin\5e253986,eng ENG,GK,Orlando City,22,1999,5.0,87,116,75.0,2334,1562,26,26,100.0,31,31,100.0,30,59,50.8,0,0.0,0.0,0,2,0,0,0,Matches
55,Edison Azcona\05f54837,do DOM,FW,Inter Miami,17,2003,0.6,23,24,95.8,335,62,12,12,100.0,6,7,85.7,2,2,100.0,0,0.0,0.0,0,1,2,0,3,Matches
56,Dominique Badji\758ac389,sn SEN,FW,Nashville,28,1992,2.1,38,52,73.1,598,97,22,23,95.7,14,22,63.6,2,4,50.0,1,0.0,+1.0,0,2,0,0,4,Matches
57,Dominique Badji\758ac389,sn SEN,FWMF,Colorado Rapids,28,1992,3.6,50,66,75.8,806,108,26,30,86.7,12,20,60.0,7,9,77.8,0,0.0,0.0,1,5,0,0,3,Matches
58,Zico Bailey\aa9e1161,us USA,DF,FC Cincinnati,20,2000,7.6,329,374,88.0,5712,2054,163,175,93.1,136,149,91.3,29,42,69.0,1,0.9,+0.1,8,17,9,3,22,Matches
59,Theo Bair\c724745e,ca CAN,FW,Vancouver,21,1999,0.3,8,11,72.7,111,45,5,7,71.4,2,2,100.0,0,0,,0,0.0,0.0,0,0,1,0,2,Matches
60,Corey Baird\2d0d1442,us USA,FW,Los Angeles FC,25,1996,8.3,147,210,70.0,1964,422,89,116,76.7,46,63,73.0,3,9,33.3,2,0.9,+1.1,5,6,12,1,14,Matches
61,Corey Baird\2d0d1442,us USA,FW,Houston Dynamo,25,1996,4.0,68,89,76.4,941,270,37,48,77.1,25,33,75.8,1,2,50.0,0,0.1,-0.1,2,3,1,0,5,Matches
62,Mateo Bajamich\d005b036,ar ARG,FWMF,Houston Dynamo,21,1999,1.5,27,49,55.1,467,85,15,21,71.4,6,15,40.0,5,11,45.5,1,0.6,+0.4,5,0,1,0,3,Matches
63,Reed Baker-Whiting\816d7aec,us USA,MFFW,Seattle,15,2005,2.2,42,58,72.4,677,141,16,19,84.2,15,19,78.9,5,11,45.5,0,0.1,-0.1,3,4,3,0,6,Matches
64,Michael Baldisimo\894b41c5,ca CAN,MF,Vancouver,20,2000,13.9,622,733,84.9,14867,3976,161,183,88.0,311,342,90.9,149,202,73.8,0,0.1,-0.1,2,71,3,0,66,Matches
65,Grayson Barber\8504b10a,us USA,FWMF,Sporting KC,20,2000,2.4,45,66,68.2,624,69,27,38,71.1,16,20,80.0,2,4,50.0,0,0.1,-0.1,1,3,0,0,3,Matches
66,Ezequiel Barco\7fa737c4,ar ARG,FWMF,Atlanta Utd,21,1999,23.7,964,1152,83.7,16638,4027,494,549,90.0,334,383,87.2,116,171,67.8,6,4.7,+1.3,52,94,50,2,118,Matches
67,Tom Barlow\da4821de,us USA,FWMF,NY Red Bulls,25,1995,5.5,96,148,64.9,1266,216,63,86,73.3,23,37,62.2,4,9,44.4,0,0.4,-0.4,8,7,2,1,7,Matches
68,Luis Barraza\e6f22a6b,us USA,GK,NYCFC,24,1996,5.0,101,132,76.5,3086,1798,23,23,100.0,44,44,100.0,34,65,52.3,1,0.8,+0.2,2,1,0,0,1,Matches
69,Álvaro Barreal\ffca53e1,ar ARG,FWMF,FC Cincinnati,20,2000,24.5,632,831,76.1,11549,3101,311,352,88.4,232,269,86.2,79,179,44.1,3,2.2,+0.8,20,45,27,7,68,Matches
70,Michael Barrios\df782c79,co COL,FWMF,Colorado Rapids,29,1991,23.3,407,576,70.7,6784,1922,214,272,78.7,144,192,75.0,39,69,56.5,5,5.6,-0.6,40,27,35,12,56,Matches
71,Cole Bassett\2c8da8a1,us USA,MFFW,Colorado Rapids,19,2001,24.6,759,938,80.9,13533,3206,342,389,87.9,313,368,85.1,83,138,60.1,3,3.0,0.0,32,67,25,7,88,Matches
72,Zorhan Bassong\6297d826,ca CAN,DF,CF Montréal,21,1999,13.9,614,736,83.4,10386,4099,294,320,91.9,263,309,85.1,49,84,58.3,1,0.8,+0.2,10,49,10,2,60,Matches
73,Clement Bayiha\ca9f2034,ca CAN,DF,CF Montréal,21,1999,3.2,149,172,86.6,2448,768,64,74,86.5,79,84,94.0,5,11,45.5,0,0.1,-0.1,1,2,0,0,9,Matches
74,Tanner Beason\3f1b018e,us USA,DF,San Jose,23,1997,21.4,839,1006,83.4,18833,6090,218,239,91.2,427,486,87.9,189,261,72.4,1,0.2,+0.8,1,29,2,0,41,Matches
75,Alejandro Bedoya\9a6f8dfd,us USA,MF,Philadelphia,33,1987,29.5,978,1298,75.3,16685,5323,449,543,82.7,426,523,81.5,79,122,64.8,0,3.0,-3.0,39,84,33,9,143,Matches
76,Steven Beitashour\64f1680a,ir IRN,DF,Colorado Rapids,33,1987,6.5,221,274,80.7,4087,1584,91,113,80.5,106,123,86.2,22,33,66.7,1,0.5,+0.5,4,11,4,1,22,Matches
77,Jon Bell\658a3134,us USA,DF,New England,23,1997,9.1,284,351,80.9,6320,2150,86,103,83.5,131,145,90.3,66,97,68.0,2,0.6,+1.4,4,21,0,0,12,Matches
78,George Bello\aca0a525,us USA,DF,Atlanta Utd,19,2002,27.1,1084,1246,87.0,16725,4701,605,658,91.9,398,449,88.6,59,87,67.8,3,2.1,+0.9,22,45,14,9,49,Matches
79,Joe Bendik\c3e50b67,us USA,GK,Philadelphia,31,1989,2.4,36,67,53.7,1550,989,1,3,33.3,8,8,100.0,27,56,48.2,0,0.0,0.0,0,1,0,0,0,Matches
80,Nicolas Benezet\30395d3b,fr FRA,FWMF,Colorado Rapids,29,1991,3.2,123,155,79.4,2035,676,67,78,85.9,38,51,74.5,14,16,87.5,1,1.1,-0.1,7,10,7,1,20,Matches
81,Nicolas Benezet\30395d3b,fr FRA,FWMF,Seattle,29,1991,7.4,244,324,75.3,3845,925,124,156,79.5,97,118,82.2,17,32,53.1,1,0.8,+0.2,15,17,8,2,21,Matches
82,Sebastian Berhalter\f33ee427,us USA,MF,Austin FC,19,2001,7.3,444,528,84.1,9967,2215,142,151,94.0,204,223,91.5,92,141,65.2,0,0.3,-0.3,6,57,8,1,38,Matches
83,Robert Berić\9001138b,si SVN,FW,Chicago Fire,29,1991,24.4,415,544,76.3,5856,761,261,306,85.3,108,141,76.6,23,39,59.0,2,3.1,-1.1,24,22,10,3,19,Matches
84,Miguel Berry\a5532e80,es ESP,FW,Columbus Crew,23,1997,9.4,109,170,64.1,1658,260,64,88,72.7,38,59,64.4,5,13,38.5,1,0.7,+0.3,7,6,1,0,7,Matches
85,Matt Besler\8393a973,us USA,DF,Austin FC,33,1987,19.4,1259,1361,92.5,26225,9856,392,412,95.1,658,696,94.5,200,240,83.3,0,0.1,-0.1,4,96,5,0,75,Matches
86,Nick Besler\cc9fa1a8,us USA,MF,Real Salt Lake,27,1993,18.3,696,791,88.0,13232,2996,270,291,92.8,329,360,91.4,87,117,74.4,1,0.2,+0.8,5,72,4,1,59,Matches
87,Janio Bikel\7d944245,pt POR,MF,Vancouver,25,1995,25.6,815,953,85.5,16706,3793,289,325,88.9,376,415,90.6,139,184,75.5,1,0.6,+0.4,7,81,7,0,74,Matches
88,Steve Birnbaum\26637ac8,us USA,DF,D.C. United,30,1991,18.0,447,564,79.3,10187,3713,113,137,82.5,230,259,88.8,99,160,61.9,1,0.6,+0.4,4,23,2,0,36,Matches
89,José Bizama\fbcb25ab,cl CHI,DF,Houston Dynamo,26,1994,1.0,30,42,71.4,494,127,15,18,83.3,14,19,73.7,1,4,25.0,0,0.0,0.0,0,0,0,0,1,Matches
90,Tyler Blackett\a68a5466,eng ENG,DF,FC Cincinnati,26,1994,8.6,326,375,86.9,7801,3083,90,96,93.8,156,166,94.0,78,105,74.3,0,0.0,0.0,1,16,1,0,15,Matches
91,Jamal Blackman\dd26b605,eng ENG,GK,Los Angeles FC,27,1993,8.0,123,191,64.4,3910,2447,23,24,95.8,46,48,95.8,54,119,45.4,0,0.0,0.0,0,1,0,0,0,Matches
92,Tristan Blackmon\7f35d14e,us USA,DF,Los Angeles FC,24,1996,14.4,660,808,81.7,13307,5525,253,285,88.8,275,319,86.2,120,177,67.8,0,0.4,-0.4,3,70,4,1,75,Matches
93,Andre Blake\b3b21a11,jm JAM,GK,Philadelphia,30,1990,26.0,457,747,61.2,17130,12430,49,50,98.0,173,177,97.7,235,520,45.2,0,0.0,0.0,0,21,0,0,0,Matches
94,Sebastián Blanco\4ddd0834,ar ARG,MFFW,Portland Timbers,32,1988,13.1,486,726,66.9,9689,3476,195,240,81.3,200,277,72.2,84,174,48.3,6,4.9,+1.1,25,62,33,9,97,Matches
95,Latif Blessing\5153d32e,gh GHA,MFDF,Los Angeles FC,24,1996,24.5,899,1065,84.4,14147,4374,464,524,88.5,356,407,87.5,54,83,65.1,2,3.1,-1.1,29,87,23,2,93,Matches
96,Emmanuel Boateng\25f77a5f,gh GHA,MFFW,New England,27,1994,4.2,158,197,80.2,3123,919,56,67,83.6,75,85,88.2,25,37,67.6,3,1.1,+1.9,11,16,9,5,20,Matches
97,Blake Bodily\612a0951,us USA,FWDF,Portland Timbers,23,1998,2.3,60,82,73.2,1145,275,25,30,83.3,28,34,82.4,7,12,58.3,0,0.3,-0.3,4,3,2,2,4,Matches
98,Jonathan Bond\c3a86eea,eng ENG,GK,LA Galaxy,27,1993,31.0,991,1185,83.6,25682,15607,218,219,99.5,463,469,98.7,301,488,61.7,0,0.0,0.0,0,1,0,0,0,Matches
99,Pablo Bonilla\da23cdc3,ve VEN,DF,Portland Timbers,21,1999,15.1,378,513,73.7,6511,2852,173,204,84.8,175,226,77.4,24,67,35.8,1,0.9,+0.1,7,21,8,5,31,Matches
100,Alex Bono\aa28a396,us USA,GK,Toronto FC,26,1994,24.0,478,801,59.7,14179,9732,110,113,97.3,195,201,97.0,164,477,34.4,0,0.0,0.0,0,10,0,0,0,Matches
101,Jonathan Bornstein\79a6c95f,us USA,DF,Chicago Fire,36,1984,24.7,937,1151,81.4,16955,7662,407,454,89.6,416,491,84.7,99,168,58.9,0,0.4,-0.4,6,88,9,3,75,Matches
102,Gustavo Bou\3dfcc735,ar ARG,FW,New England,30,1990,25.8,565,809,69.8,10212,2625,261,333,78.4,224,301,74.4,65,122,53.3,9,10.3,-1.3,63,28,37,12,67,Matches
103,Michael Boxall\6bfa0d3a,nz NZL,DF,Minnesota Utd,32,1988,24.3,772,884,87.3,16141,5705,251,275,91.3,383,417,91.8,133,175,76.0,1,0.1,+0.9,2,43,1,0,49,Matches
104,Michael Bradley\fd5e3a73,us USA,MFDF,Toronto FC,33,1987,29.9,1928,2219,86.9,36581,12262,814,868,93.8,805,883,91.2,273,411,66.4,3,2.2,+0.8,28,180,38,2,197,Matches
105,Zachary Brault-Guillard\948a58c2,ca CAN,DF,CF Montréal,22,1998,22.8,852,1079,79.0,15369,4018,387,446,86.8,352,414,85.0,98,159,61.6,2,4.6,-2.6,28,35,29,14,56,Matches
106,Claudio Bravo\5619c5e8,ar ARG,DF,Portland Timbers,23,1997,22.4,932,1221,76.3,17876,7715,376,422,89.1,420,525,80.0,123,231,53.2,1,1.5,-0.5,17,92,18,2,118,Matches
107,Brenner\279508bf,br BRA,FW,FC Cincinnati,21,2000,30.9,622,752,82.7,10227,1671,312,359,86.9,215,257,83.7,60,80,75.0,1,1.6,-0.6,23,29,15,0,36,Matches
108,Bressan\3db1684c,br BRA,DF,FC Dallas,28,1993,19.4,1090,1223,89.1,24767,8500,284,305,93.1,568,594,95.6,232,306,75.8,0,0.3,-0.3,4,55,3,0,45,Matches
109,Sebastian Breza\52e7f812,ca CAN,GK,CF Montréal,22,1998,8.0,189,231,81.8,4187,2260,59,59,100.0,90,92,97.8,38,78,48.7,0,0.0,0.0,0,0,0,0,0,Matches
110,Frédéric Brillant\5b14180f,fr FRA,DF,D.C. United,35,1985,14.6,464,523,88.7,10754,3294,92,98,93.9,260,276,94.2,108,141,76.6,0,0.0,0.0,1,12,1,0,21,Matches
111,Andrew Brody\33e46323,us USA,DF,Real Salt Lake,25,1995,12.0,412,540,76.3,7431,2466,174,202,86.1,195,242,80.6,40,77,51.9,1,0.6,+0.4,8,26,15,6,36,Matches
112,Javain Brown\3d14c62e,jm JAM,DF,Vancouver,21,1999,19.3,736,974,75.6,14082,5607,296,339,87.3,335,409,81.9,101,198,51.0,2,1.3,+0.7,12,60,15,9,78,Matches
113,Will Bruin\87a6ac29,us USA,FW,Seattle,31,1989,14.3,212,333,63.7,3076,722,129,177,72.9,53,84,63.1,17,31,54.8,3,2.4,+0.6,19,16,6,1,18,Matches
114,Tajon Buchanan\3aca6420,ca CAN,MFFW,New England,21,1999,19.4,460,615,74.8,7245,1648,246,307,80.1,178,217,82.0,26,57,45.6,5,3.6,+1.4,19,25,18,8,25,Matches
115,Adam Buksa\3b676989,pl POL,FW,New England,24,1996,23.1,352,489,72.0,5779,1255,178,223,79.8,121,173,69.9,35,56,62.5,3,1.9,+1.1,17,38,11,0,43,Matches
116,Teal Bunbury\3077fce8,us USA,FWMF,New England,30,1990,12.7,312,395,79.0,4730,766,164,193,85.0,120,141,85.1,17,32,53.1,0,1.0,-1.0,9,9,14,2,20,Matches
117,Nkosi Burgess\4a07ae31,us USA,DF,FC Dallas,23,1997,20.3,894,1061,84.3,20540,6708,210,220,95.5,500,548,91.2,176,275,64.0,1,0.7,+0.3,6,51,5,2,42,Matches
118,Cory Burke\39fde61c,jm JAM,FWMF,Philadelphia,29,1991,10.5,123,213,57.7,2099,596,73,110,66.4,34,63,54.0,13,26,50.0,2,0.7,+1.3,5,15,4,1,21,Matches
119,Evan Bush\69a57596,us USA,GK,Columbus Crew,34,1986,4.0,80,109,73.4,2724,1810,9,9,100.0,36,36,100.0,35,64,54.7,0,0.0,0.0,0,1,0,0,0,Matches
120,Gianluca Busio\4a0b7f07,us USA,MFFW,Sporting KC,18,2002,12.8,687,811,84.7,15016,2990,208,230,90.4,321,338,95.0,146,215,67.9,2,2.0,0.0,19,49,12,5,42,Matches
121,Handwalla Bwana\b56080ee,so SOM,FW,Nashville,23,1997,1.1,25,36,69.4,364,95,15,19,78.9,8,12,66.7,2,2,100.0,0,0.2,-0.2,2,1,2,0,3,Matches
122,Brandon Bye\9fcd12af,us USA,DF,New England,25,1995,27.5,1093,1487,73.5,20576,9247,445,520,85.6,502,664,75.6,130,240,54.2,2,3.7,-1.7,28,91,38,27,121,Matches
123,Kevin Cabral\42af215b,fr FRA,FWMF,LA Galaxy,21,1999,22.1,458,594,77.1,7188,1285,249,307,81.1,154,190,81.1,37,57,64.9,2,2.6,-0.6,20,26,16,3,47,Matches
124,Jhonder Cádiz\e8edfdc9,ve VEN,FW,Nashville,25,1995,7.7,111,171,64.9,1804,445,68,94,72.3,28,51,54.9,14,16,87.5,2,1.7,+0.3,8,8,2,1,13,Matches
125,Deiber Caicedo\9bfa2f52,co COL,FWMF,Vancouver,20,2000,25.0,571,755,75.6,9970,2264,276,319,86.5,213,260,81.9,69,139,49.6,5,3.2,+1.8,36,27,20,6,32,Matches
126,Luís Caicedo\008ddeb9,co COL,MF,New England,24,1996,2.1,70,81,86.4,1279,230,32,34,94.1,24,27,88.9,12,16,75.0,0,0.1,-0.1,2,2,1,0,3,Matches
127,Scott Caldwell\4a54592d,us USA,MF,New England,29,1991,2.3,85,102,83.3,1602,495,40,47,85.1,33,36,91.7,12,14,85.7,0,0.3,-0.3,2,6,2,0,8,Matches
128,Alexander Callens\af34f10d,pe PER,DF,NYCFC,28,1992,23.3,1020,1179,86.5,20308,8626,369,396,93.2,497,547,90.9,148,223,66.4,0,0.3,-0.3,3,52,4,0,75,Matches
129,Francisco Calvo\706bd23f,cr CRC,DF,Chicago Fire,28,1992,16.2,684,867,78.9,15187,7247,205,232,88.4,351,399,88.0,124,220,56.4,0,0.2,-0.2,3,55,6,1,61,Matches
130,Rudy Camacho\6ad16d47,fr FRA,DF,CF Montréal,29,1991,30.5,1536,1708,89.9,33864,12454,415,443,93.7,809,866,93.4,300,378,79.4,0,0.5,-0.5,5,61,4,2,67,Matches
131,Geoff Cameron\1a160ea3,us USA,DF,FC Cincinnati,35,1985,26.3,1050,1188,88.4,22096,7863,313,328,95.4,564,601,93.8,165,240,68.8,3,0.4,+2.6,4,37,3,0,49,Matches
132,George Campbell\45e1a597,us USA,DF,Atlanta Utd,19,2001,7.0,327,373,87.7,6511,2044,121,127,95.3,162,178,91.0,41,59,69.5,0,0.0,0.0,1,20,0,0,12,Matches
