Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls_p_90,Ast_p_90,G+A_p_90,G-PK_p_90,G+A-PK_p_90,xG,npxG,xA,npxG+xA,xG_p_90,xA_p_90,xG+xA_p_90,npxG_p_90,npxG+xA_p_90,Matches
109,Sebastian Breza\52e7f812,ca CAN,GK,CF Montréal,22,1998,8,8,720,8.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
110,Frédéric Brillant\5b14180f,fr FRA,DF,D.C. United,35,1985,19,14,1313,14.6,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,0.4,0.4,0.0,0.5,0.03,0.00,0.03,0.03,0.03,Matches
111,Andrew Brody\33e46323,us USA,DF,Real Salt Lake,25,1995,16,12,1077,12.0,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.6,0.7,0.01,0.05,0.06,0.01,0.06,Matches
112,Javain Brown\3d14c62e,jm JAM,DF,Vancouver,21,1999,25,19,1733,19.3,0,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,0.7,0.7,1.3,2.1,0.04,0.07,0.11,0.04,0.11,Matches
113,Will Bruin\87a6ac29,us USA,FW,Seattle,31,1989,24,16,1287,14.3,3,3,3,0,0,0,0,0.21,0.21,0.42,0.21,0.42,3.3,3.3,2.4,5.6,0.23,0.17,0.39,0.23,0.39,Matches
114,Tajon Buchanan\3aca6420,ca CAN,MFFW,New England,21,1999,27,19,1745,19.4,8,5,8,0,0,4,0,0.41,0.26,0.67,0.41,0.67,4.9,4.9,3.6,8.5,0.25,0.18,0.44,0.25,0.44,Matches
115,Adam Buksa\3b676989,pl POL,FW,New England,24,1996,31,21,2079,23.1,16,3,16,0,0,2,0,0.69,0.13,0.82,0.69,0.82,16.3,16.3,1.9,18.2,0.71,0.08,0.79,0.71,0.79,Matches
116,Teal Bunbury\3077fce8,us USA,FWMF,New England,30,1990,29,12,1143,12.7,3,0,3,0,0,2,0,0.24,0.00,0.24,0.24,0.24,4.3,4.3,1.0,5.3,0.34,0.08,0.42,0.34,0.42,Matches
117,Nkosi Burgess\4a07ae31,us USA,DF,FC Dallas,23,1997,22,21,1824,20.3,1,1,1,0,0,1,0,0.05,0.05,0.10,0.05,0.10,0.7,0.7,0.7,1.3,0.03,0.03,0.07,0.03,0.07,Matches
118,Cory Burke\39fde61c,jm JAM,FWMF,Philadelphia,29,1991,19,10,948,10.5,4,2,4,0,0,0,0,0.38,0.19,0.57,0.38,0.57,3.7,3.7,0.7,4.4,0.35,0.07,0.42,0.35,0.42,Matches
119,Evan Bush\69a57596,us USA,GK,Columbus Crew,34,1986,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
120,Gianluca Busio\4a0b7f07,us USA,MFFW,Sporting KC,18,2002,13,13,1151,12.8,2,2,2,0,0,0,0,0.16,0.16,0.31,0.16,0.31,1.9,1.9,2.0,3.9,0.15,0.16,0.31,0.15,0.31,Matches
121,Handwalla Bwana\b56080ee,so SOM,FW,Nashville,23,1997,4,1,98,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.7,0.51,0.18,0.69,0.51,0.69,Matches
122,Brandon Bye\9fcd12af,us USA,DF,New England,25,1995,29,27,2479,27.5,2,2,2,0,0,3,0,0.07,0.07,0.15,0.07,0.15,1.7,1.7,3.7,5.4,0.06,0.13,0.20,0.06,0.20,Matches
123,Kevin Cabral\42af215b,fr FRA,FWMF,LA Galaxy,21,1999,28,24,1993,22.1,5,2,5,0,0,3,0,0.23,0.09,0.32,0.23,0.32,8.5,8.5,2.6,11.1,0.38,0.12,0.50,0.38,0.50,Matches
124,Jhonder Cádiz\e8edfdc9,ve VEN,FW,Nashville,25,1995,23,7,689,7.7,2,2,2,0,0,0,0,0.26,0.26,0.52,0.26,0.52,3.8,3.8,1.7,5.6,0.50,0.23,0.73,0.50,0.73,Matches
125,Deiber Caicedo\9bfa2f52,co COL,FWMF,Vancouver,20,2000,33,24,2253,25.0,5,5,5,0,0,3,0,0.20,0.20,0.40,0.20,0.40,6.2,6.2,3.2,9.4,0.25,0.13,0.38,0.25,0.38,Matches
126,Luís Caicedo\008ddeb9,co COL,MF,New England,24,1996,4,2,191,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03,Matches
127,Scott Caldwell\4a54592d,us USA,MF,New England,29,1991,13,2,205,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.16,0.14,0.30,0.16,0.30,Matches
128,Alexander Callens\af34f10d,pe PER,DF,NYCFC,28,1992,26,25,2094,23.3,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,1.4,1.4,0.3,1.7,0.06,0.01,0.07,0.06,0.07,Matches
129,Francisco Calvo\706bd23f,cr CRC,DF,Chicago Fire,28,1992,17,16,1456,16.2,1,0,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,1.5,1.5,0.2,1.6,0.09,0.01,0.10,0.09,0.10,Matches
130,Rudy Camacho\6ad16d47,fr FRA,DF,CF Montréal,29,1991,31,31,2743,30.5,3,0,3,0,0,8,3,0.10,0.00,0.10,0.10,0.10,1.2,1.2,0.5,1.7,0.04,0.02,0.05,0.04,0.05,Matches
131,Geoff Cameron\1a160ea3,us USA,DF,FC Cincinnati,35,1985,28,26,2367,26.3,0,3,0,0,0,8,0,0.00,0.11,0.11,0.00,0.11,0.8,0.8,0.4,1.2,0.03,0.02,0.05,0.03,0.05,Matches
132,George Campbell\45e1a597,us USA,DF,Atlanta Utd,19,2001,15,6,633,7.0,1,0,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,0.1,0.1,0.0,0.2,0.02,0.01,0.02,0.02,0.02,Matches
133,Russell Canouse\ec730d9a,us USA,MF,D.C. United,25,1995,21,21,1714,19.0,1,2,1,0,0,5,0,0.05,0.11,0.16,0.05,0.16,1.8,1.8,0.2,2.1,0.10,0.01,0.11,0.10,0.11,Matches
134,Nathan Cardoso\d4438745,br BRA,DF,San Jose,25,1995,20,20,1725,19.2,2,0,2,0,0,8,1,0.10,0.00,0.10,0.10,0.10,1.6,1.6,0.4,2.0,0.08,0.02,0.11,0.08,0.11,Matches
135,Antonio Carlos\949fe1e8,br BRA,DF,Orlando City,27,1993,29,28,2413,26.8,2,0,2,0,0,6,1,0.07,0.00,0.07,0.07,0.07,0.9,0.9,0.2,1.1,0.03,0.01,0.04,0.03,0.04,Matches
136,Wikelman Carmona\cab97dd2,ve VEN,MFFW,NY Red Bulls,17,2003,25,15,1229,13.7,1,1,1,0,0,0,0,0.07,0.07,0.15,0.07,0.15,2.3,2.3,2.0,4.2,0.17,0.15,0.31,0.17,0.31,Matches
137,Julián Carranza\3e9ae1db,ar ARG,FWMF,Inter Miami,20,2000,25,6,738,8.2,1,0,1,0,0,4,0,0.12,0.00,0.12,0.12,0.12,1.1,1.1,0.6,1.7,0.14,0.07,0.21,0.14,0.21,Matches
138,Adalberto Carrasquilla\f087912d,pa PAN,MF,Houston Dynamo,22,1998,10,7,558,6.2,1,0,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,0.6,0.6,0.4,1.0,0.09,0.07,0.16,0.09,0.16,Matches
139,Javier Casas\2ed8d81b,us USA,MF,Chicago Fire,17,2003,2,0,56,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
140,Julio Cascante\cc120b4f,cr CRC,DF,Austin FC,27,1993,31,27,2416,26.8,2,1,2,0,0,4,1,0.07,0.04,0.11,0.07,0.11,1.5,1.5,0.4,1.9,0.05,0.02,0.07,0.05,0.07,Matches
141,Cristian Cásseres Jr.\f86fe8c1,ve VEN,MFFW,NY Red Bulls,21,2000,27,24,2060,22.9,6,3,6,0,0,3,0,0.26,0.13,0.39,0.26,0.39,3.3,3.3,3.5,6.7,0.14,0.15,0.29,0.14,0.29,Matches
142,Robert Castellanos\e620dcbb,us USA,DF,Nashville,22,1998,1,1,90,1.0,1,0,1,0,0,0,0,1.00,0.00,1.00,1.00,1.00,0.1,0.1,0.0,0.1,0.08,0.00,0.08,0.08,0.08,Matches
143,Valentín Castellanos\da76bab4,ar ARG,FW,NYCFC,22,1998,32,32,2749,30.5,19,8,15,4,5,9,0,0.62,0.26,0.88,0.49,0.75,21.4,17.7,4.5,22.2,0.70,0.15,0.85,0.58,0.73,Matches
144,Edgar Castillo\3cdde01b,us USA,DF,FC Cincinnati,34,1986,14,12,976,10.8,1,0,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,0.4,0.4,0.2,0.6,0.03,0.02,0.06,0.03,0.06,Matches
145,Juan Castillo\bd538c54,us USA,MF,Houston Dynamo,16,2004,2,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.25,0.00,0.25,0.25,0.25,Matches
146,Lucas Cavallini\dd8de641,ca CAN,FW,Vancouver,28,1992,21,14,1232,13.7,3,1,3,0,0,6,0,0.22,0.07,0.29,0.22,0.29,3.5,3.5,0.8,4.3,0.25,0.06,0.31,0.25,0.31,Matches
147,Darwin Cerén\a58de3f0,sv SLV,MF,Houston Dynamo,31,1989,25,13,1208,13.4,0,1,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,0.3,0.3,0.6,0.9,0.02,0.04,0.06,0.02,0.06,Matches
148,Edwin Cerrillo\bd060315,us USA,MF,FC Dallas,20,2000,22,16,1389,15.4,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.00,0.04,0.04,0.00,0.04,Matches
149,Maikel Chang\04cc9edd,cu CUB,DFMF,Real Salt Lake,29,1991,28,12,1089,12.1,2,1,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25,1.2,1.2,2.0,3.2,0.10,0.16,0.26,0.10,0.26,Matches
150,Maxime Chanot\ca366055,lu LUX,DF,NYCFC,31,1989,30,29,2603,28.9,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,1.2,0.04,0.00,0.04,0.04,0.04,Matches
151,Jay Chapman\3bb4d381,ca CAN,MFFW,Inter Miami,27,1994,25,13,1188,13.2,0,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.07,0.03,0.07,Matches
152,Diego Chará\6260cc9d,co COL,MF,Portland Timbers,34,1986,28,27,2449,27.2,2,1,2,0,0,8,1,0.07,0.04,0.11,0.07,0.11,0.4,0.4,1.9,2.3,0.01,0.07,0.08,0.01,0.08,Matches
153,Yimmi Chará\9df9baab,co COL,FWMF,Portland Timbers,29,1991,30,29,2313,25.7,6,5,6,0,0,1,0,0.23,0.19,0.43,0.23,0.43,4.9,4.9,5.7,10.6,0.19,0.22,0.41,0.19,0.41,Matches
154,Justin Che\3c569f37,us USA,DF,FC Dallas,17,2003,15,12,1016,11.3,0,3,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,0.2,0.2,1.6,1.8,0.02,0.14,0.16,0.02,0.16,Matches
155,Mathieu Choiniere\017459bb,ca CAN,DF,CF Montréal,21,1999,26,24,1982,22.0,2,0,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,1.2,1.2,1.8,3.0,0.05,0.08,0.14,0.05,0.14,Matches
156,Léo Chú\d88ebbe9,br BRA,FWMF,Seattle,20,2000,8,0,153,1.7,1,1,1,0,0,0,0,0.59,0.59,1.18,0.59,1.18,0.6,0.6,1.3,1.9,0.32,0.77,1.09,0.32,1.09,Matches
157,José Cifuentes\8c8c07a7,ec ECU,MF,Los Angeles FC,21,1999,32,26,2317,25.7,5,5,5,0,0,6,0,0.19,0.19,0.39,0.19,0.39,6.2,6.2,6.5,12.8,0.24,0.25,0.50,0.24,0.50,Matches
158,Abdoulaye Cissoko\52a6ef30,fr FRA,DF,Seattle,21,1999,14,12,962,10.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.07,0.00,0.07,0.07,0.07,Matches
159,Caden Clark\6e327d0d,us USA,MFFW,NY Red Bulls,17,2003,24,17,1502,16.7,4,3,4,0,0,3,0,0.24,0.18,0.42,0.24,0.42,2.4,2.4,2.1,4.5,0.14,0.12,0.27,0.14,0.27,Matches
160,Steve Clark\ed6320b7,us USA,GK,Portland Timbers,34,1986,24,24,2096,23.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
161,Stefan Cleveland\873fdbdf,us USA,GK,Seattle,26,1994,15,15,1350,15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
162,Elliot Collier\5804f03b,nz NZL,FWMF,Chicago Fire,25,1995,17,3,335,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,0.9,0.23,0.02,0.25,0.23,0.25,Matches
163,Jackson Conway\1cfa6e1a,us USA,FWMF,Atlanta Utd,19,2001,8,2,239,2.7,1,0,1,0,0,1,0,0.38,0.00,0.38,0.38,0.38,1.0,1.0,0.1,1.1,0.38,0.04,0.42,0.38,0.42,Matches
164,Derek Cornelius\577744b8,ca CAN,DFFW,Vancouver,23,1997,5,1,145,1.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
165,Joe Corona\470cd24b,us USA,MF,Houston Dynamo,30,1990,30,19,1732,19.2,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,1.3,1.3,1.1,2.4,0.07,0.06,0.12,0.07,0.12,Matches
166,Carlos Coronel\5c07e176,br BRA,GK,NY Red Bulls,24,1996,34,34,3060,34.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.00,0.00,0.00,0.00,Matches
167,Séga Coulibaly\dab9537e,fr FRA,DF,LA Galaxy,24,1996,19,17,1421,15.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.01,0.00,0.01,0.01,0.01,Matches
168,Cade Cowell\f8e95f87,us USA,FWMF,San Jose,17,2003,33,14,1671,18.6,5,5,5,0,0,3,0,0.27,0.27,0.54,0.27,0.54,4.8,4.8,3.3,8.0,0.26,0.18,0.43,0.26,0.43,Matches
169,Maxime Crépeau\ea42e480,ca CAN,GK,Vancouver,26,1994,27,27,2430,27.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
170,Daniel Crisostomo\33fdd2aa,us USA,MF,Los Angeles FC,24,1997,10,5,393,4.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
171,Cody Cropper\aa133046,us USA,GK,FC Cincinnati,27,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
172,Allan Cruz\030105a5,cr CRC,MF,FC Cincinnati,24,1996,22,18,1647,18.3,1,0,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,2.6,2.6,0.7,3.2,0.14,0.04,0.18,0.14,0.18,Matches
173,Cristián Dajome\a065e877,co COL,FWDF,Vancouver,27,1994,33,31,2671,29.7,10,4,6,4,4,4,0,0.34,0.13,0.47,0.20,0.34,9.3,6.3,5.2,11.5,0.31,0.17,0.49,0.21,0.39,Matches
174,Jürgen Damm\bbf8bf7a,mx MEX,FWDF,Atlanta Utd,28,1992,10,1,162,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.6,0.02,0.30,0.32,0.02,0.32,Matches
175,Jesús Daniel Bueno\b5687b08,ve VEN,MF,Philadelphia,21,1999,6,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.38,0.38,0.00,0.38,Matches
176,Mario Daniel Vega\6904a59a,ar ARG,GK,San Jose,36,1984,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
177,Abu Danladi\507383d1,gh GHA,FWMF,Nashville,25,1995,8,0,95,1.1,1,0,1,0,0,0,0,0.95,0.00,0.95,0.95,0.95,1.4,1.4,0.1,1.5,1.30,0.13,1.43,1.30,1.43,Matches
178,Toni Datković\0893e14b,hr CRO,DF,Real Salt Lake,27,1993,8,7,582,6.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
179,Jake Davis\79d3a503,us USA,MF,Sporting KC,19,2002,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,Matches
180,Sean Davis\cb75cac9,us USA,MF,NY Red Bulls,27,1993,34,34,3060,34.0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,3.3,3.7,0.01,0.10,0.11,0.01,0.11,Matches
181,Matheus Davó\e48e1310,br BRA,FWMF,Philadelphia,21,1999,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.27,0.00,0.27,0.27,0.27,Matches
182,Alex DeJohn\2a6c024c,us USA,DF,Atlanta Utd,29,1991,4,1,125,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.10,0.00,0.10,0.10,0.10,Matches
183,A.J. DeLaGarza\171b3c37,gu GUM,DF,New England,33,1987,10,5,505,5.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.7,1.0,0.05,0.13,0.18,0.05,0.18,Matches
184,Jordy Delem\12e3a5f4,mq MTQ,MFDF,Seattle,27,1993,4,1,37,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
185,Nick DeLeon\21490b0d,us USA,MFFW,Toronto FC,30,1990,16,5,631,7.0,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,1.4,1.4,0.1,1.6,0.20,0.02,0.22,0.20,0.22,Matches
186,Marky Delgado\7f6a25b7,us USA,MFFW,Toronto FC,25,1995,30,27,2370,26.3,3,0,2,1,1,6,0,0.11,0.00,0.11,0.08,0.08,2.3,1.6,2.9,4.5,0.09,0.11,0.20,0.06,0.17,Matches
187,Nick DePuy\ba7b4e67,us USA,DF,LA Galaxy,26,1994,25,18,1861,20.7,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.9,0.9,0.7,1.7,0.04,0.04,0.08,0.04,0.08,Matches
188,Silvester van der Water\5d83500d,nl NED,FWMF,Orlando City,24,1996,27,12,978,10.9,3,2,3,0,0,1,0,0.28,0.18,0.46,0.28,0.46,3.0,3.0,2.8,5.7,0.27,0.26,0.53,0.27,0.53,Matches
189,Joey DeZart\9d7142a6,us USA,MF,Orlando City,22,1998,17,7,565,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
190,Amadou Dia\1650e261,us USA,DF,Sporting KC,27,1993,4,1,104,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
191,Youba Diarra\d61759ec,ml MLI,MF,NY Red Bulls,22,1998,7,1,124,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
192,Luis Díaz\1c9838aa,cr CRC,FW,Columbus Crew,22,1998,19,11,984,10.9,1,0,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,2.5,2.5,1.4,3.9,0.23,0.13,0.36,0.23,0.36,Matches
193,Bakaye Dibassy\247accfd,ml MLI,DF,Minnesota Utd,31,1989,26,26,2332,25.9,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,1.2,1.2,0.7,1.9,0.05,0.03,0.07,0.05,0.07,Matches
194,Daryl Dike\d4cfc93c,us USA,FW,Orlando City,20,2000,18,15,1320,14.7,10,1,7,3,3,0,0,0.68,0.07,0.75,0.48,0.55,6.6,4.3,0.6,4.9,0.45,0.04,0.49,0.29,0.33,Matches
195,Clément Diop\0d5c0218,sn SEN,GK,CF Montréal,27,1993,8,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
196,Moussa Djitte\627b570a,sn SEN,FW,Austin FC,21,1999,13,9,604,6.7,1,0,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,1.1,1.1,1.1,2.2,0.17,0.16,0.32,0.17,0.32,Matches
197,Ethan Dobbelaere\1e772b7c,us USA,DFMF,Seattle,18,2002,7,2,181,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05,Matches
198,Cecilio Domínguez\3162d667,py PAR,FW,Austin FC,26,1994,34,29,2369,26.3,7,3,6,1,2,3,0,0.27,0.11,0.38,0.23,0.34,9.5,8.0,2.6,10.6,0.36,0.10,0.46,0.30,0.40,Matches
199,Irakoze Donasiyano\6195efdb,us USA,MF,Nashville,22,1998,1,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
200,Griffin Dorsey\c182ca04,us USA,FWDF,Houston Dynamo,21,1999,20,17,1482,16.5,2,3,2,0,0,2,0,0.12,0.18,0.30,0.12,0.30,2.4,2.4,3.2,5.7,0.15,0.20,0.34,0.15,0.34,Matches
201,Jonathan dos Santos\91872dec,mx MEX,MF,LA Galaxy,30,1990,26,22,1808,20.1,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,0.9,0.9,1.2,2.1,0.05,0.06,0.11,0.05,0.11,Matches
202,Hassani Dotson\8f2af1ed,us USA,MFFW,Minnesota Utd,23,1997,29,26,2371,26.3,2,2,2,0,0,2,0,0.08,0.08,0.15,0.08,0.15,3.8,3.8,2.3,6.0,0.14,0.09,0.23,0.14,0.23,Matches
203,Josh Drack\98a70879,us USA,MF,LA Galaxy,21,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
204,Sebastián Driussi\60e86875,ar ARG,MFFW,Austin FC,24,1996,17,16,1376,15.3,5,3,5,0,0,2,0,0.33,0.20,0.52,0.33,0.52,5.0,5.0,2.8,7.8,0.33,0.19,0.51,0.33,0.51,Matches
205,Bryce Duke\59557625,us USA,MFFW,Los Angeles FC,19,2001,15,3,461,5.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.5,1.7,0.05,0.28,0.33,0.05,0.33,Matches
206,Cameron Duke\c679d9fd,us USA,MFDF,Sporting KC,19,2001,16,6,663,7.4,2,0,2,0,0,1,0,0.27,0.00,0.27,0.27,0.27,1.0,1.0,0.6,1.7,0.14,0.08,0.22,0.14,0.22,Matches
207,Cameron Dunbar\a8734f4a,us USA,FWMF,LA Galaxy,18,2002,14,2,295,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.07,0.08,0.15,0.07,0.15,Matches
208,Kyle Duncan\575e6cb1,us USA,DF,NY Red Bulls,23,1997,32,27,2600,28.9,1,3,1,0,0,10,0,0.03,0.10,0.14,0.03,0.14,1.3,1.3,2.7,4.0,0.05,0.09,0.14,0.05,0.14,Matches
209,Julian Dunn-Johnson\220b5800,ca CAN,DF,Toronto FC,20,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
210,Chris Duvall\39fae08b,us USA,DF,FC Cincinnati,29,1991,4,0,89,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.08,0.08,0.00,0.08,Matches
211,Dom Dwyer\bdfc15f8,us USA,FW,Toronto FC,30,1990,14,6,496,5.5,0,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,1.2,1.2,0.7,1.8,0.21,0.12,0.33,0.21,0.33,Matches
212,Jeremy Ebobisse\5fa7b2ec,us USA,FW,San Jose,23,1997,11,9,758,8.4,1,1,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,3.3,3.3,0.3,3.5,0.39,0.03,0.42,0.39,0.42,Matches
213,Jeremy Ebobisse\5fa7b2ec,us USA,FWMF,Portland Timbers,23,1997,13,11,944,10.5,4,0,4,0,0,0,0,0.38,0.00,0.38,0.38,0.38,3.9,3.9,0.3,4.2,0.37,0.03,0.40,0.37,0.40,Matches
214,Javier Eduardo López\f851b52f,mx MEX,MFFW,San Jose,26,1994,32,31,2253,25.0,12,3,11,1,1,9,0,0.48,0.12,0.60,0.44,0.56,6.0,5.3,5.6,10.9,0.24,0.22,0.46,0.21,0.44,Matches
215,Raheem Edwards\b828d56a,ca CAN,DFMF,Los Angeles FC,25,1995,27,15,1376,15.3,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,3.2,3.2,1.6,4.9,0.21,0.11,0.32,0.21,0.32,Matches
216,Tom Edwards\1b780599,eng ENG,DF,NY Red Bulls,22,1999,27,25,1950,21.7,0,2,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,2.7,3.1,0.02,0.13,0.14,0.02,0.14,Matches
217,Mandela Egbo\5603d397,eng ENG,DF,NY Red Bulls,23,1997,2,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
218,Jack Elliott\041deebd,eng ENG,DF,Philadelphia,25,1995,33,33,2970,33.0,2,1,2,0,0,7,0,0.06,0.03,0.09,0.06,0.09,3.4,3.4,0.3,3.7,0.10,0.01,0.11,0.10,0.11,Matches
219,Kalil ElMedkhar\272c1aaf,us USA,FWMF,FC Dallas,21,1999,6,0,124,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.04,0.04,0.00,0.04,Matches
220,Tsubasa Endoh\46dca6e8,jp JPN,FWMF,Toronto FC,27,1993,11,7,511,5.7,1,1,1,0,0,0,0,0.18,0.18,0.35,0.18,0.35,0.1,0.1,0.3,0.4,0.01,0.05,0.07,0.01,0.07,Matches
221,Adam Esparza\ca135560,us USA,MF,LA Galaxy,18,2002,18,5,672,7.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.02,0.01,0.03,0.02,0.03,Matches
