Squad,Age,Born,90s,Touches,Def_Pen_Touches,Def_3rd_Touches,Mid_3rd_Touches,Att_3rd_Touches,Att_Pen_Touches,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
1,Paxten Aaronson\4cd41883,us USA,MFFW,Philadelphia,17,2003,6.6,282,3,40,109,149,39,277,9,24,37.5,10,2,207,1000,491,27,6,6,9,11,259,183,70.7,48,Matches
2,Saad Abdul-Salaam\4705543b,us USA,DF,Columbus Crew,29,1991,10.3,682,58,225,304,190,7,569,3,10,30.0,4,0,373,1748,1075,30,12,0,4,2,399,373,93.5,21,Matches
3,Luciano Abecasis\6c510f2d,ar ARG,DF,San Jose,30,1990,13.7,974,47,289,483,284,11,825,21,31,67.7,21,1,567,3058,1653,72,26,0,28,17,625,546,87.4,28,Matches
4,Ramón Ábila\db5ee72d,ar ARG,FW,Minnesota Utd,31,1989,3.0,99,4,6,29,70,35,93,3,8,37.5,3,1,64,273,206,18,6,4,4,7,129,72,55.8,25,Matches
5,Ramón Ábila\db5ee72d,ar ARG,FW,D.C. United,31,1989,2.5,76,1,1,19,60,20,73,6,10,60.0,7,0,49,114,66,6,0,2,6,4,151,65,43.0,31,Matches
6,Lalas Abubakar\4a67f05b,gh GHA,DF,Colorado Rapids,26,1994,21.3,1226,193,745,485,40,16,1209,2,3,66.7,3,1,778,2885,1505,25,6,0,5,3,838,822,98.1,1,Matches
7,Nicolás Acevedo\6140be7b,uy URU,MF,NYCFC,21,1999,15.0,978,37,264,611,172,7,968,13,18,72.2,13,0,661,3010,1775,65,21,1,9,9,690,658,95.4,15,Matches
8,Ifunanyachi Achara\d31bf83e,us USA,FWMF,Toronto FC,23,1997,9.1,339,11,66,151,153,35,335,15,29,51.7,17,0,238,1156,723,25,10,3,21,22,390,239,61.3,61,Matches
9,Bryan Acosta\c5f400f4,hn HON,MF,FC Dallas,27,1993,17.5,1341,51,378,819,227,11,1213,15,19,78.9,16,0,879,4363,2165,63,22,2,17,14,949,905,95.4,24,Matches
10,Danilo Acosta\41f720a5,hn HON,DF,LA Galaxy,23,1997,0.7,45,1,6,22,19,0,33,1,1,100.0,1,0,24,61,39,4,1,0,1,1,28,26,92.9,2,Matches
11,Kellyn Acosta\ece10cfe,us USA,MFDF,Colorado Rapids,25,1995,19.1,1105,31,278,645,270,18,1051,17,33,51.5,23,1,704,3980,2085,90,31,1,22,12,836,768,91.9,42,Matches
12,Luciano Acosta\363ba6d7,ar ARG,MF,FC Cincinnati,26,1994,29.9,2104,17,258,1116,893,110,1923,86,152,56.6,91,10,1594,7119,4527,273,82,24,92,75,1867,1565,83.8,195,Matches
13,Mo Adams\00362ef7,eng ENG,MF,Atlanta Utd,24,1996,1.6,100,3,30,67,8,0,95,1,2,50.0,2,1,60,253,83,1,0,0,3,4,72,65,90.3,0,Matches
14,Samuel Adeniran\86429529,us USA,FWMF,Seattle,22,1998,0.7,25,1,2,13,11,4,24,1,1,100.0,1,0,16,111,68,4,0,1,3,3,32,17,53.1,4,Matches
15,Fanendo Adi\ae2dd50a,ng NGA,FW,Minnesota Utd,30,1990,2.3,88,0,5,39,49,15,80,1,1,100.0,1,0,42,126,37,2,1,0,9,4,122,65,53.3,21,Matches
16,Harrison Afful\7d8ede09,gh GHA,DF,Columbus Crew,34,1986,20.2,1478,67,471,697,393,17,1307,12,18,66.7,12,0,1012,3596,1841,62,21,0,15,10,1036,983,94.9,41,Matches
17,Juan Agudelo\0cb2115f,us USA,FWMF,Minnesota Utd,28,1992,2.7,90,1,3,43,48,21,86,0,5,0.0,1,0,57,323,204,5,2,2,4,6,152,76,50.0,24,Matches
18,Raul Aguilera Jr.\7b6113d9,us USA,MF,Orlando City,21,1999,1.1,68,2,24,39,8,0,67,0,0,,0,0,46,182,53,0,0,0,0,0,45,44,97.8,0,Matches
19,Daniel Aguirre\ecc5063f,us USA,MFFW,LA Galaxy,21,1999,0.4,28,2,4,13,13,4,28,0,0,,0,0,18,67,32,1,1,0,0,0,21,19,90.5,5,Matches
20,Matheus Aiás\3ac4ee49,br BRA,FWMF,Orlando City,24,1996,0.2,6,1,1,4,1,1,6,0,0,,0,0,3,5,2,0,0,0,0,0,9,4,44.4,1,Matches
21,Arnaud Ake\3402bb17,ci CIV,FWMF,Nashville,22,1998,4.4,153,3,16,62,88,24,150,2,14,14.3,2,0,112,591,314,19,5,6,17,17,203,112,55.2,38,Matches
22,Tesho Akindele\897304e5,ca CAN,FW,Orlando City,28,1992,15.2,540,21,49,264,244,82,510,9,14,64.3,9,1,317,1056,375,25,8,7,40,35,669,397,59.3,117,Matches
23,Ayo Akinola\214d2406,ca CAN,FW,Toronto FC,21,2000,7.2,207,3,10,95,113,25,187,6,10,60.0,6,1,143,526,255,12,5,2,13,22,335,156,46.6,45,Matches
24,Oswaldo Alanís\e97787d9,mx MEX,DF,San Jose,31,1989,22.7,1517,238,906,653,44,17,1442,14,22,63.6,14,0,964,5411,3114,61,2,0,3,3,1048,1032,98.5,3,Matches
25,Caio Alexandre\08ac23b7,br BRA,MF,Vancouver,21,1999,10.6,621,15,113,398,157,15,589,8,12,66.7,8,0,475,2395,1232,65,17,3,7,10,504,455,90.3,20,Matches
26,Tony Alfaro\4118b12a,us USA,DF,D.C. United,27,1993,20.5,1109,150,548,574,45,13,1027,5,6,83.3,5,1,585,3502,1877,52,6,0,4,6,634,616,97.2,1,Matches
27,Ignacio Aliseda\bb8099ee,ar ARG,FWMF,Chicago Fire,20,2000,17.7,786,19,103,399,376,66,777,37,59,62.7,37,0,667,4322,2335,112,44,15,36,51,794,593,74.7,112,Matches
28,Osvaldo Alonso\8449bfda,cu CUB,MF,Minnesota Utd,35,1985,15.7,1126,61,285,699,222,4,1100,15,24,62.5,15,0,789,3888,1688,77,24,1,10,12,784,763,97.3,19,Matches
29,Jozy Altidore\8db8ad1e,us USA,FW,Toronto FC,31,1989,8.5,286,5,22,113,156,32,272,2,4,50.0,3,0,165,397,113,7,1,1,11,7,370,232,62.7,65,Matches
30,Alexander Alvarado\7302ba2b,ec ECU,FWMF,Orlando City,21,1999,2.2,121,2,27,58,45,3,119,2,2,100.0,2,0,92,412,153,9,1,0,8,9,118,100,84.7,17,Matches
31,Ventura Alvarado\4c219392,us USA,DF,Inter Miami,28,1992,0.2,9,1,6,3,0,0,6,1,1,100.0,1,1,6,32,19,2,0,0,0,0,5,4,80.0,0,Matches
32,Efrain Alvarez\3cd08ab7,mx MEX,FWMF,LA Galaxy,18,2002,13.9,808,8,109,408,364,53,761,31,51,60.8,34,4,630,3045,1639,85,35,9,22,22,733,634,86.5,92,Matches
33,Frankie Amaya\2e8bd00c,us USA,MF,NY Red Bulls,20,2000,9.3,467,5,76,235,187,13,449,11,22,50.0,12,0,326,1496,852,35,17,2,16,15,348,279,80.2,18,Matches
34,Mikey Ambrose\f649d6aa,us USA,DFMF,Atlanta Utd,27,1993,0.7,48,2,7,30,12,0,44,1,1,100.0,1,0,36,103,49,2,0,0,1,0,35,34,97.1,2,Matches
35,Malte Amundsen\83b6e15d,dk DEN,DF,NYCFC,22,1998,15.5,1048,60,316,452,338,31,904,8,15,53.3,9,0,601,2354,1422,71,24,3,18,19,677,619,91.4,46,Matches
36,Sebastian Anderson\3a9911ce,us USA,DF,Colorado Rapids,18,2002,0.4,23,2,9,6,10,0,20,1,1,100.0,1,0,15,96,69,1,1,0,0,1,11,11,100.0,0,Matches
37,José Andrés Martínez\c8364e8e,ve VEN,MF,Philadelphia,26,1994,21.7,1498,83,447,926,224,5,1480,37,54,68.5,37,4,1075,5304,2598,91,23,3,18,35,1000,960,96.0,19,Matches
38,Jalil Anibaba\e44593b0,us USA,DF,Nashville,32,1988,7.1,318,58,222,103,8,5,313,0,1,0.0,0,0,192,853,315,6,0,0,0,0,203,202,99.5,2,Matches
39,Brian Anunga\17b28ec7,cm CMR,MF,Nashville,24,1996,16.8,908,28,234,549,181,10,888,12,19,63.2,12,1,610,2821,1191,29,17,1,10,20,601,557,92.7,36,Matches
40,Cristian Arango\fea9401e,co COL,FW,Los Angeles FC,25,1995,15.5,553,6,33,195,372,102,508,28,58,48.3,30,1,370,1769,1170,58,29,13,47,32,604,382,63.2,111,Matches
41,Julian Araujo\8f4541c2,mx MEX,DF,LA Galaxy,19,2001,31.0,2334,158,740,981,749,69,2054,36,73,49.3,36,1,1450,6189,3646,160,50,23,42,61,1505,1371,91.1,102,Matches
42,Luiz Araújo\fa18c72e,br BRA,FWMF,Atlanta Utd,24,1996,12.8,703,6,88,377,332,56,681,38,61,62.3,41,4,564,3546,2079,101,39,16,32,29,665,562,84.5,64,Matches
43,Daniel Armando Ríos\078b2c07,mx MEX,FW,Nashville,25,1995,4.1,164,1,9,77,89,28,161,6,9,66.7,7,0,114,580,231,14,5,4,13,11,193,120,62.2,39,Matches
44,Xavier Arreaga\7f2b7640,ec ECU,DF,Seattle,26,1994,24.0,1301,303,907,445,21,14,1260,9,10,90.0,9,0,815,4893,3049,29,3,0,2,6,839,825,98.3,1,Matches
45,Paul Arriola\1bb2acce,us USA,FWMF,D.C. United,25,1995,15.1,632,6,57,286,328,68,608,13,30,43.3,14,1,432,2306,1262,84,21,15,25,28,700,465,66.4,108,Matches
46,Artur\ea6803c7,br BRA,MF,Columbus Crew,24,1996,4.8,290,22,119,142,39,7,284,2,7,28.6,3,1,205,765,239,8,2,0,3,4,211,198,93.8,8,Matches
47,Yamil Asad\a444689a,ar ARG,MFFW,D.C. United,26,1994,7.2,422,9,69,217,179,22,408,5,15,33.3,5,0,262,1547,795,38,17,2,20,16,368,276,75.0,48,Matches
48,Dairon Asprilla\218d336c,co COL,FWMF,Portland Timbers,28,1992,23.2,1113,38,195,461,561,113,1091,42,83,50.6,43,1,796,4685,3101,134,40,22,87,57,1114,804,72.2,165,Matches
49,Isaac Atanga\ff0f2a53,gh GHA,FWMF,FC Cincinnati,20,2000,11.4,335,8,58,148,166,43,329,12,27,44.4,13,2,233,1410,928,48,19,10,28,17,373,235,63.0,54,Matches
50,Joshua Atencio\1f084637,us USA,MF,Seattle,19,2002,16.8,987,44,300,608,132,5,963,14,18,77.8,16,0,629,3063,1474,48,17,1,14,14,678,616,90.9,25,Matches
51,Jeff Attinella\4277b946,us USA,GK,Portland Timbers,32,1988,1.9,48,40,48,0,0,0,30,0,0,,0,0,16,74,37,0,0,0,0,0,14,14,100.0,0,Matches
52,Eduard Atuesta\60990b81,co COL,MF,Los Angeles FC,23,1997,23.6,2067,53,391,1170,649,36,1875,44,68,64.7,46,5,1396,6603,3495,167,52,5,31,52,1496,1388,92.8,65,Matches
53,Auro\b234cb0e,br BRA,DFMF,Toronto FC,25,1996,22.1,1479,81,470,722,389,27,1277,30,42,71.4,31,3,912,4272,2578,114,45,6,23,22,944,877,92.9,34,Matches
54,Brandon Austin\5e253986,eng ENG,GK,Orlando City,22,1999,5.0,124,105,124,0,0,0,75,0,0,,0,0,44,180,93,0,0,0,0,0,39,39,100.0,0,Matches
55,Edison Azcona\05f54837,do DOM,FW,Inter Miami,17,2003,0.6,35,0,1,17,20,0,33,1,2,50.0,1,0,24,135,89,5,3,0,3,3,29,23,79.3,1,Matches
56,Dominique Badji\758ac389,sn SEN,FW,Nashville,28,1992,2.1,83,1,3,41,42,11,83,0,2,0.0,0,0,54,330,146,11,0,2,3,2,98,61,62.2,14,Matches
57,Dominique Badji\758ac389,sn SEN,FWMF,Colorado Rapids,28,1992,3.6,118,5,10,61,53,20,114,3,5,60.0,3,0,73,413,171,10,3,3,7,7,168,92,54.8,24,Matches
58,Zico Bailey\aa9e1161,us USA,DF,FC Cincinnati,20,2000,7.6,445,24,166,211,84,14,401,7,11,63.6,8,0,298,1271,646,23,5,1,5,8,299,280,93.6,17,Matches
59,Theo Bair\c724745e,ca CAN,FW,Vancouver,21,1999,0.3,19,1,3,10,7,3,19,0,0,,0,0,4,10,4,0,1,0,5,0,16,14,87.5,2,Matches
60,Corey Baird\2d0d1442,us USA,FW,Los Angeles FC,25,1996,8.3,293,4,25,111,173,35,279,6,10,60.0,6,1,193,760,428,27,6,6,23,8,342,212,62.0,62,Matches
61,Corey Baird\2d0d1442,us USA,FW,Houston Dynamo,25,1996,4.0,137,5,31,45,68,17,131,6,11,54.5,7,0,100,513,256,19,3,7,9,7,136,87,64.0,25,Matches
62,Mateo Bajamich\d005b036,ar ARG,FWMF,Houston Dynamo,21,1999,1.5,66,1,5,23,43,11,58,2,2,100.0,2,0,52,311,180,11,3,3,5,6,80,48,60.0,15,Matches
63,Reed Baker-Whiting\816d7aec,us USA,MFFW,Seattle,15,2005,2.2,86,2,19,45,23,5,86,1,3,33.3,1,1,57,273,105,7,1,0,3,2,93,60,64.5,13,Matches
64,Michael Baldisimo\894b41c5,ca CAN,MF,Vancouver,20,2000,13.9,870,33,264,556,103,1,833,9,13,69.2,9,0,596,2689,1196,39,8,1,8,11,651,626,96.2,4,Matches
65,Grayson Barber\8504b10a,us USA,FWMF,Sporting KC,20,2000,2.4,91,2,11,37,47,7,89,2,4,50.0,3,0,65,366,221,14,1,5,3,5,101,65,64.4,18,Matches
66,Ezequiel Barco\7fa737c4,ar ARG,FWMF,Atlanta Utd,21,1999,23.7,1442,9,116,852,658,63,1335,58,80,72.5,58,3,1115,8231,4985,238,115,21,45,47,1358,1142,84.1,125,Matches
67,Tom Barlow\da4821de,us USA,FWMF,NY Red Bulls,25,1995,5.5,226,7,20,77,137,40,219,6,10,60.0,8,1,134,467,158,7,2,2,23,18,320,169,52.8,49,Matches
68,Luis Barraza\e6f22a6b,us USA,GK,NYCFC,24,1996,5.0,145,130,143,2,0,0,109,0,0,,0,0,71,277,146,0,0,0,0,0,73,71,97.3,0,Matches
69,Álvaro Barreal\ffca53e1,ar ARG,FWMF,FC Cincinnati,20,2000,24.5,1198,32,250,557,489,69,1136,42,92,45.7,51,4,885,4603,2335,119,38,19,67,40,1098,868,79.1,108,Matches
70,Michael Barrios\df782c79,co COL,FWMF,Colorado Rapids,29,1991,23.3,837,4,73,311,525,139,798,41,71,57.7,41,4,638,3943,2689,158,39,50,44,48,937,612,65.3,197,Matches
71,Cole Bassett\2c8da8a1,us USA,MFFW,Colorado Rapids,19,2001,24.6,1226,37,167,634,530,94,1185,20,30,66.7,20,1,881,4804,2870,143,55,15,36,49,1204,915,76.0,120,Matches
72,Zorhan Bassong\6297d826,ca CAN,DF,CF Montréal,21,1999,13.9,897,53,313,424,221,25,820,22,31,71.0,24,1,591,2971,1462,64,22,5,13,10,646,583,90.2,30,Matches
73,Clement Bayiha\ca9f2034,ca CAN,DF,CF Montréal,21,1999,3.2,221,6,72,97,70,6,192,7,12,58.3,8,1,148,729,492,18,7,1,8,9,157,129,82.2,14,Matches
74,Tanner Beason\3f1b018e,us USA,DF,San Jose,23,1997,21.4,1216,162,748,445,70,20,1151,2,7,28.6,3,0,676,2804,1354,17,7,1,6,2,816,783,96.0,4,Matches
75,Alejandro Bedoya\9a6f8dfd,us USA,MF,Philadelphia,33,1987,29.5,1608,55,280,731,696,116,1559,13,26,50.0,15,2,1022,5800,3178,141,53,16,34,17,1357,1085,80.0,140,Matches
76,Steven Beitashour\64f1680a,ir IRN,DF,Colorado Rapids,33,1987,6.5,317,16,117,132,82,6,272,2,2,100.0,2,0,163,652,357,15,6,2,3,1,207,186,89.9,12,Matches
77,Jon Bell\658a3134,us USA,DF,New England,23,1997,9.1,481,70,245,232,14,9,467,4,7,57.1,4,0,251,964,405,4,0,0,2,1,263,251,95.4,1,Matches
78,George Bello\aca0a525,us USA,DF,Atlanta Utd,19,2002,27.1,1534,62,469,701,452,91,1344,30,48,62.5,32,3,1027,4716,2726,112,22,28,42,41,1161,1004,86.5,85,Matches
79,Joe Bendik\c3e50b67,us USA,GK,Philadelphia,31,1989,2.4,72,63,71,1,0,0,48,0,0,,0,0,31,145,99,0,0,0,0,0,30,30,100.0,0,Matches
80,Nicolas Benezet\30395d3b,fr FRA,FWMF,Colorado Rapids,29,1991,3.2,193,1,18,97,98,11,189,9,13,69.2,9,2,155,1081,713,38,11,4,5,8,170,143,84.1,27,Matches
81,Nicolas Benezet\30395d3b,fr FRA,FWMF,Seattle,29,1991,7.4,420,4,55,210,189,46,403,17,23,73.9,19,0,328,1787,1017,56,12,6,18,19,421,319,75.8,72,Matches
82,Sebastian Berhalter\f33ee427,us USA,MF,Austin FC,19,2001,7.3,616,26,192,337,119,3,598,1,5,20.0,3,1,441,1936,1047,25,8,0,10,10,489,467,95.5,9,Matches
83,Robert Berić\9001138b,si SVN,FW,Chicago Fire,29,1991,24.4,865,14,44,393,462,154,804,13,39,33.3,15,1,557,2255,967,46,17,11,81,43,1272,658,51.7,197,Matches
84,Miguel Berry\a5532e80,es ESP,FW,Columbus Crew,23,1997,9.4,273,17,37,128,121,46,252,9,14,64.3,10,0,155,816,433,14,7,2,18,13,366,170,46.4,43,Matches
85,Matt Besler\8393a973,us USA,DF,Austin FC,33,1987,19.4,1566,288,901,703,79,3,1539,6,7,85.7,7,0,1028,5992,3748,81,23,0,1,2,1176,1169,99.4,1,Matches
86,Nick Besler\cc9fa1a8,us USA,MF,Real Salt Lake,27,1993,18.3,975,60,275,621,125,16,966,8,12,66.7,9,0,633,2802,1096,41,11,1,13,13,661,626,94.7,17,Matches
87,Janio Bikel\7d944245,pt POR,MF,Vancouver,25,1995,25.6,1174,47,306,739,202,15,1130,27,39,69.2,29,0,864,4526,2175,88,21,4,23,23,847,780,92.1,30,Matches
88,Steve Birnbaum\26637ac8,us USA,DF,D.C. United,30,1991,18.0,773,133,430,323,46,29,742,0,0,,0,0,301,1649,672,15,1,0,1,2,373,352,94.4,4,Matches
89,José Bizama\fbcb25ab,cl CHI,DF,Houston Dynamo,26,1994,1.0,52,7,27,14,14,0,37,1,1,100.0,1,1,21,70,39,2,1,0,0,1,28,21,75.0,1,Matches
90,Tyler Blackett\a68a5466,eng ENG,DF,FC Cincinnati,26,1994,8.6,456,86,307,165,9,5,444,0,1,0.0,0,0,287,1627,836,12,0,0,1,3,313,307,98.1,0,Matches
91,Jamal Blackman\dd26b605,eng ENG,GK,Los Angeles FC,27,1993,8.0,217,191,217,1,0,0,145,0,0,,0,0,85,336,216,0,0,0,0,0,66,65,98.5,0,Matches
92,Tristan Blackmon\7f35d14e,us USA,DF,Los Angeles FC,24,1996,14.4,969,77,360,531,125,21,882,8,14,57.1,9,2,541,2405,1373,35,9,0,8,8,590,566,95.9,13,Matches
93,Andre Blake\b3b21a11,jm JAM,GK,Philadelphia,30,1990,26.0,801,708,797,5,1,0,533,1,1,100.0,1,0,352,1980,1010,0,0,0,0,0,265,265,100.0,0,Matches
94,Sebastián Blanco\4ddd0834,ar ARG,MFFW,Portland Timbers,32,1988,13.1,880,9,111,449,402,69,852,25,41,61.0,26,1,661,4262,2685,137,45,23,20,23,830,708,85.3,92,Matches
95,Latif Blessing\5153d32e,gh GHA,MFDF,Los Angeles FC,24,1996,24.5,1402,27,247,763,486,41,1342,49,68,72.1,51,5,996,4459,2102,102,39,7,42,56,975,833,85.4,80,Matches
96,Emmanuel Boateng\25f77a5f,gh GHA,MFFW,New England,27,1994,4.2,232,3,31,115,105,14,215,4,7,57.1,5,1,159,966,478,24,5,2,7,6,200,173,86.5,22,Matches
97,Blake Bodily\612a0951,us USA,FWDF,Portland Timbers,23,1998,2.3,112,1,21,45,48,5,102,0,0,,0,0,61,284,119,5,0,0,7,0,101,71,70.3,16,Matches
98,Jonathan Bond\c3a86eea,eng ENG,GK,LA Galaxy,27,1993,31.0,1297,1121,1295,3,0,0,1017,2,2,100.0,2,0,673,2978,1596,0,0,0,0,1,648,645,99.5,0,Matches
99,Pablo Bonilla\da23cdc3,ve VEN,DF,Portland Timbers,21,1999,15.1,706,73,258,307,172,15,582,7,18,38.9,10,0,360,1551,973,37,11,4,12,9,349,312,89.4,22,Matches
100,Alex Bono\aa28a396,us USA,GK,Toronto FC,26,1994,24.0,866,788,863,2,2,1,588,1,1,100.0,1,0,380,2169,1188,0,0,0,0,0,299,297,99.3,0,Matches
101,Jonathan Bornstein\79a6c95f,us USA,DF,Chicago Fire,36,1984,24.7,1438,185,607,748,168,10,1332,20,24,83.3,20,1,807,4226,2458,84,27,2,21,11,856,802,93.7,16,Matches
102,Gustavo Bou\3dfcc735,ar ARG,FW,New England,30,1990,25.8,1121,5,62,350,783,170,1036,29,65,44.6,30,3,795,3968,2107,121,41,26,57,45,1190,823,69.2,263,Matches
103,Michael Boxall\6bfa0d3a,nz NZL,DF,Minnesota Utd,32,1988,24.3,1130,182,632,517,50,16,1086,6,7,85.7,6,0,612,3307,1773,36,13,0,3,4,617,601,97.4,3,Matches
104,Michael Bradley\fd5e3a73,us USA,MFDF,Toronto FC,33,1987,29.9,2426,109,723,1427,437,14,2206,18,27,66.7,18,3,1547,7855,3941,113,39,1,19,21,1844,1756,95.2,50,Matches
105,Zachary Brault-Guillard\948a58c2,ca CAN,DF,CF Montréal,22,1998,22.8,1343,48,363,599,487,68,1167,20,39,51.3,22,2,871,4899,3034,128,43,21,36,38,953,825,86.6,101,Matches
106,Claudio Bravo\5619c5e8,ar ARG,DF,Portland Timbers,23,1997,22.4,1570,132,598,757,321,22,1367,29,47,61.7,29,1,930,5219,3307,118,37,9,13,34,837,789,94.3,33,Matches
107,Brenner\279508bf,br BRA,FW,FC Cincinnati,21,2000,30.9,1081,22,107,549,482,135,991,30,62,48.4,37,5,732,3205,1483,79,21,17,63,48,1274,764,60.0,175,Matches
108,Bressan\3db1684c,br BRA,DF,FC Dallas,28,1993,19.4,1441,304,937,529,49,24,1406,4,4,100.0,4,1,942,4417,2592,41,10,0,4,1,1070,1059,99.0,4,Matches
109,Sebastian Breza\52e7f812,ca CAN,GK,CF Montréal,22,1998,8.0,251,228,250,1,0,0,173,0,0,,0,0,106,372,170,0,0,0,1,0,91,91,100.0,0,Matches
110,Frédéric Brillant\5b14180f,fr FRA,DF,D.C. United,35,1985,14.6,712,153,432,295,14,6,677,4,4,100.0,4,0,357,1821,831,19,1,0,1,0,392,377,96.2,1,Matches
111,Andrew Brody\33e46323,us USA,DF,Real Salt Lake,25,1995,12.0,673,29,173,311,259,17,594,24,34,70.6,24,1,472,3121,1953,84,35,3,20,20,464,418,90.1,42,Matches
112,Javain Brown\3d14c62e,jm JAM,DF,Vancouver,21,1999,19.3,1200,57,367,554,325,32,1012,13,16,81.3,13,2,641,2651,1390,62,18,2,15,15,705,635,90.1,35,Matches
113,Will Bruin\87a6ac29,us USA,FW,Seattle,31,1989,14.3,493,11,31,216,264,65,484,14,19,73.7,14,0,327,1182,609,35,8,5,42,31,656,381,58.1,118,Matches
114,Tajon Buchanan\3aca6420,ca CAN,MFFW,New England,21,1999,19.4,975,25,162,378,534,140,952,46,93,49.5,53,3,757,4999,3165,139,45,38,65,37,881,694,78.8,150,Matches
115,Adam Buksa\3b676989,pl POL,FW,New England,24,1996,23.1,825,26,70,404,408,176,795,23,40,57.5,25,0,457,2284,969,54,15,20,69,36,1161,620,53.4,150,Matches
116,Teal Bunbury\3077fce8,us USA,FWMF,New England,30,1990,12.7,582,28,92,249,285,69,569,12,26,46.2,14,1,354,1911,935,48,18,7,33,25,606,415,68.5,115,Matches
117,Nkosi Burgess\4a07ae31,us USA,DF,FC Dallas,23,1997,20.3,1279,301,818,450,50,16,1257,4,4,100.0,4,0,793,3233,1438,33,10,0,6,4,898,884,98.4,3,Matches
118,Cory Burke\39fde61c,jm JAM,FWMF,Philadelphia,29,1991,10.5,373,15,35,162,196,76,366,22,33,66.7,23,1,240,1000,459,26,6,7,31,26,491,256,52.1,88,Matches
119,Evan Bush\69a57596,us USA,GK,Columbus Crew,34,1986,4.0,114,108,114,0,0,0,68,0,0,,0,0,43,189,91,0,0,0,0,0,43,43,100.0,0,Matches
120,Gianluca Busio\4a0b7f07,us USA,MFFW,Sporting KC,18,2002,12.8,982,25,197,567,310,19,883,13,23,56.5,14,0,624,3471,1704,62,31,0,13,22,752,661,87.9,42,Matches
121,Handwalla Bwana\b56080ee,so SOM,FW,Nashville,23,1997,1.1,54,0,3,27,27,6,52,4,4,100.0,4,0,43,214,148,8,2,2,4,4,43,35,81.4,7,Matches
122,Brandon Bye\9fcd12af,us USA,DF,New England,25,1995,27.5,1816,105,490,858,564,59,1553,17,35,48.6,18,1,976,5117,2917,119,35,6,22,23,1114,1010,90.7,64,Matches
123,Kevin Cabral\42af215b,fr FRA,FWMF,LA Galaxy,21,1999,22.1,856,9,79,388,445,104,837,22,52,42.3,23,4,636,3682,1973,113,29,17,44,37,999,660,66.1,199,Matches
124,Jhonder Cádiz\e8edfdc9,ve VEN,FW,Nashville,25,1995,7.7,291,7,11,162,132,48,283,3,8,37.5,4,0,160,841,491,27,9,9,19,25,362,225,62.2,53,Matches
125,Deiber Caicedo\9bfa2f52,co COL,FWMF,Vancouver,20,2000,25.0,1035,11,119,446,585,78,953,56,87,64.4,57,1,806,5070,3257,159,65,24,48,51,1035,727,70.2,170,Matches
126,Luís Caicedo\008ddeb9,co COL,MF,New England,24,1996,2.1,110,11,37,65,13,0,107,0,0,,0,0,70,257,110,3,1,0,0,4,71,62,87.3,1,Matches
127,Scott Caldwell\4a54592d,us USA,MF,New England,29,1991,2.3,124,12,42,71,18,3,123,0,1,0.0,0,0,61,342,154,8,3,0,0,0,75,72,96.0,3,Matches
128,Alexander Callens\af34f10d,pe PER,DF,NYCFC,28,1992,23.3,1408,198,836,588,51,13,1354,7,11,63.6,7,0,849,4461,2409,50,9,0,9,6,917,893,97.4,2,Matches
129,Francisco Calvo\706bd23f,cr CRC,DF,Chicago Fire,28,1992,16.2,1091,186,596,500,57,25,1023,9,12,75.0,9,0,627,3428,1956,35,3,1,7,6,654,620,94.8,4,Matches
130,Rudy Camacho\6ad16d47,fr FRA,DF,CF Montréal,29,1991,30.5,2055,408,1348,806,61,22,1966,12,14,85.7,12,1,1233,8883,4567,67,5,0,4,5,1314,1298,98.8,3,Matches
131,Geoff Cameron\1a160ea3,us USA,DF,FC Cincinnati,35,1985,26.3,1505,362,1038,480,50,20,1487,9,9,100.0,9,0,914,5098,2703,42,9,1,10,10,959,945,98.5,6,Matches
132,George Campbell\45e1a597,us USA,DF,Atlanta Utd,19,2001,7.0,455,50,254,208,18,4,446,13,14,92.9,13,0,308,1630,912,24,3,0,8,7,312,308,98.7,0,Matches
133,Russell Canouse\ec730d9a,us USA,MF,D.C. United,25,1995,19.0,1005,40,220,615,212,33,985,9,14,64.3,10,1,557,2321,964,49,18,3,27,22,684,590,86.3,36,Matches
134,Nathan Cardoso\d4438745,br BRA,DF,San Jose,25,1995,19.2,1320,226,856,495,53,24,1288,17,21,81.0,18,1,784,4854,2510,36,10,1,11,9,786,765,97.3,2,Matches
135,Antonio Carlos\949fe1e8,br BRA,DF,Orlando City,27,1993,26.8,1675,289,941,775,41,21,1594,5,5,100.0,5,0,976,5529,2987,59,5,0,5,3,1084,1065,98.2,4,Matches
136,Wikelman Carmona\cab97dd2,ve VEN,MFFW,NY Red Bulls,17,2003,13.7,624,9,63,279,330,32,595,23,53,43.4,28,8,429,2704,1487,66,26,11,37,33,521,378,72.6,84,Matches
137,Julián Carranza\3e9ae1db,ar ARG,FWMF,Inter Miami,20,2000,8.2,317,6,38,177,120,25,306,4,11,36.4,4,0,201,871,385,20,4,2,29,21,402,215,53.5,61,Matches
138,Adalberto Carrasquilla\f087912d,pa PAN,MF,Houston Dynamo,22,1998,6.2,349,12,76,199,105,7,344,8,10,80.0,8,0,242,1465,794,32,10,1,6,6,263,243,92.4,20,Matches
