Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
172,Allan Cruz\030105a5,cr CRC,MF,FC Cincinnati,24,1996,18.3,5,1,0,35,44,0,7,26,24,0,0,0,109,19,19,50.0,Matches
173,Cristián Dajome\a065e877,co COL,FWDF,Vancouver,27,1994,29.7,4,0,0,48,95,6,91,33,32,3,1,0,159,24,51,32.0,Matches
174,Jürgen Damm\bbf8bf7a,mx MEX,FWDF,Atlanta Utd,28,1992,1.8,1,0,0,5,3,1,19,2,3,0,0,0,7,5,1,83.3,Matches
175,Jesús Daniel Bueno\b5687b08,ve VEN,MF,Philadelphia,21,1999,0.3,0,0,0,2,2,0,1,0,1,0,0,0,5,0,0,,Matches
176,Mario Daniel Vega\6904a59a,ar ARG,GK,San Jose,36,1984,1.0,1,0,0,1,0,0,0,0,0,0,1,0,9,0,0,,Matches
177,Abu Danladi\507383d1,gh GHA,FWMF,Nashville,25,1995,1.1,0,0,0,6,1,0,7,1,0,0,0,0,14,0,3,0.0,Matches
178,Toni Datković\0893e14b,hr CRO,DF,Real Salt Lake,27,1993,6.5,1,0,0,5,2,1,6,10,2,0,1,1,49,22,13,62.9,Matches
179,Jake Davis\79d3a503,us USA,MF,Sporting KC,19,2002,0.0,0,0,0,1,0,0,0,0,0,,,0,,,,,Matches
180,Sean Davis\cb75cac9,us USA,MF,NY Red Bulls,27,1993,34.0,7,0,0,53,20,0,22,95,63,0,0,0,480,56,17,76.7,Matches
181,Matheus Davó\e48e1310,br BRA,FWMF,Philadelphia,21,1999,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,Matches
182,Alex DeJohn\2a6c024c,us USA,DF,Atlanta Utd,29,1991,1.4,0,0,0,2,1,0,0,1,0,0,0,0,8,7,2,77.8,Matches
183,A.J. DeLaGarza\171b3c37,gu GUM,DF,New England,33,1987,5.6,1,0,0,7,7,0,9,7,7,0,1,0,27,7,12,36.8,Matches
184,Jordy Delem\12e3a5f4,mq MTQ,MFDF,Seattle,27,1993,0.4,1,0,0,4,1,0,0,1,1,0,0,0,2,1,1,50.0,Matches
185,Nick DeLeon\21490b0d,us USA,MFFW,Toronto FC,30,1990,7.0,1,0,0,8,6,0,8,6,9,0,0,0,40,4,20,16.7,Matches
186,Marky Delgado\7f6a25b7,us USA,MFFW,Toronto FC,25,1995,26.3,6,0,0,44,29,3,23,70,35,0,0,0,254,23,27,46.0,Matches
187,Nick DePuy\ba7b4e67,us USA,DF,LA Galaxy,26,1994,20.7,6,0,0,36,4,0,0,34,25,0,0,0,155,48,20,70.6,Matches
188,Silvester van der Water\5d83500d,nl NED,FWMF,Orlando City,24,1996,10.9,1,0,0,9,14,3,17,11,13,0,0,0,70,4,11,26.7,Matches
189,Joey DeZart\9d7142a6,us USA,MF,Orlando City,22,1998,6.3,2,0,0,12,4,1,0,11,6,0,0,0,44,6,16,27.3,Matches
190,Amadou Dia\1650e261,us USA,DF,Sporting KC,27,1993,1.2,1,0,0,2,0,0,3,1,2,0,0,0,7,3,0,100.0,Matches
191,Youba Diarra\d61759ec,ml MLI,MF,NY Red Bulls,22,1998,1.4,2,0,0,3,2,0,0,7,3,0,0,0,27,1,1,50.0,Matches
192,Luis Díaz\1c9838aa,cr CRC,FW,Columbus Crew,22,1998,10.9,3,0,0,24,28,5,37,13,13,0,0,0,53,7,13,35.0,Matches
193,Bakaye Dibassy\247accfd,ml MLI,DF,Minnesota Utd,31,1989,25.9,7,0,0,34,15,1,2,60,30,0,1,1,187,52,40,56.5,Matches
194,Daryl Dike\d4cfc93c,us USA,FW,Orlando City,20,2000,14.7,0,0,0,15,45,9,6,3,5,2,0,1,29,35,36,49.3,Matches
195,Clément Diop\0d5c0218,sn SEN,GK,CF Montréal,27,1993,8.0,1,0,0,0,1,0,0,0,0,0,0,0,48,0,0,,Matches
196,Moussa Djitte\627b570a,sn SEN,FW,Austin FC,21,1999,6.7,0,0,0,11,7,2,4,1,1,0,0,0,29,9,14,39.1,Matches
197,Ethan Dobbelaere\1e772b7c,us USA,DFMF,Seattle,18,2002,2.0,1,0,0,2,4,0,5,3,2,0,0,0,13,2,7,22.2,Matches
198,Cecilio Domínguez\3162d667,py PAR,FW,Austin FC,26,1994,26.3,3,0,0,24,56,8,28,16,28,2,0,0,108,17,34,33.3,Matches
199,Irakoze Donasiyano\6195efdb,us USA,MF,Nashville,22,1998,0.3,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0.0,Matches
200,Griffin Dorsey\c182ca04,us USA,FWDF,Houston Dynamo,21,1999,16.5,2,0,0,16,22,0,66,18,14,0,0,0,98,21,26,44.7,Matches
201,Jonathan dos Santos\91872dec,mx MEX,MF,LA Galaxy,30,1990,20.1,5,0,0,20,17,0,13,36,28,0,0,0,172,9,13,40.9,Matches
202,Hassani Dotson\8f2af1ed,us USA,MFFW,Minnesota Utd,23,1997,26.3,2,0,0,42,42,0,29,39,45,0,0,0,234,58,53,52.3,Matches
203,Josh Drack\98a70879,us USA,MF,LA Galaxy,21,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
204,Sebastián Driussi\60e86875,ar ARG,MFFW,Austin FC,24,1996,15.3,2,0,0,18,28,1,27,13,15,0,0,0,97,7,29,19.4,Matches
205,Bryce Duke\59557625,us USA,MFFW,Los Angeles FC,19,2001,5.1,3,0,0,19,13,0,5,5,4,0,0,0,46,4,9,30.8,Matches
206,Cameron Duke\c679d9fd,us USA,MFDF,Sporting KC,19,2001,7.4,1,0,0,12,30,0,3,9,7,0,0,0,53,6,13,31.6,Matches
207,Cameron Dunbar\a8734f4a,us USA,FWMF,LA Galaxy,18,2002,3.3,0,0,0,5,9,0,6,0,3,0,0,0,22,1,4,20.0,Matches
208,Kyle Duncan\575e6cb1,us USA,DF,NY Red Bulls,23,1997,28.9,10,0,0,60,49,1,64,82,53,0,0,0,318,72,55,56.7,Matches
209,Julian Dunn-Johnson\220b5800,ca CAN,DF,Toronto FC,20,2000,1.0,0,0,0,1,0,0,0,1,2,0,0,0,5,1,1,50.0,Matches
210,Chris Duvall\39fae08b,us USA,DF,FC Cincinnati,29,1991,1.0,1,0,0,2,1,0,1,0,2,0,0,0,5,0,2,0.0,Matches
211,Dom Dwyer\bdfc15f8,us USA,FW,Toronto FC,30,1990,5.5,1,0,0,16,21,7,1,3,3,0,0,0,14,16,29,35.6,Matches
212,Jeremy Ebobisse\5fa7b2ec,us USA,FW,San Jose,23,1997,8.4,1,0,0,8,18,3,2,2,0,0,0,0,21,6,26,18.8,Matches
213,Jeremy Ebobisse\5fa7b2ec,us USA,FWMF,Portland Timbers,23,1997,10.5,0,0,0,11,14,4,6,6,3,1,0,0,26,16,18,47.1,Matches
214,Javier Eduardo López\f851b52f,mx MEX,MFFW,San Jose,26,1994,25.0,9,0,0,15,41,8,29,17,10,0,0,0,139,5,20,20.0,Matches
215,Raheem Edwards\b828d56a,ca CAN,DFMF,Los Angeles FC,25,1995,15.3,4,0,0,42,28,5,26,24,29,1,0,0,103,20,20,50.0,Matches
216,Tom Edwards\1b780599,eng ENG,DF,NY Red Bulls,22,1999,21.7,6,0,0,38,20,0,45,50,17,0,1,0,219,36,33,52.2,Matches
217,Mandela Egbo\5603d397,eng ENG,DF,NY Red Bulls,23,1997,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.0,Matches
218,Jack Elliott\041deebd,eng ENG,DF,Philadelphia,25,1995,33.0,7,0,0,26,16,0,1,77,40,0,1,1,294,104,52,66.7,Matches
219,Kalil ElMedkhar\272c1aaf,us USA,FWMF,FC Dallas,21,1999,1.4,1,0,0,1,1,0,3,5,1,0,0,0,7,2,1,66.7,Matches
220,Tsubasa Endoh\46dca6e8,jp JPN,FWMF,Toronto FC,27,1993,5.7,0,0,0,0,6,1,7,10,7,0,0,0,29,2,10,16.7,Matches
221,Adam Esparza\ca135560,us USA,MF,LA Galaxy,18,2002,7.5,2,0,0,12,7,0,1,10,10,0,0,0,62,8,4,66.7,Matches
222,Cristian Espinoza\9c794a80,ar ARG,FWMF,San Jose,25,1995,24.7,7,0,0,33,26,4,86,39,21,1,0,0,137,8,27,22.9,Matches
223,Jhon Espinoza\79666d5a,ec ECU,DF,Chicago Fire,21,1999,9.0,1,0,0,15,11,0,35,14,14,0,1,0,67,13,10,56.5,Matches
224,Roger Espinoza\60b7c195,hn HON,MF,Sporting KC,34,1986,23.2,7,1,0,53,33,2,23,33,51,0,0,0,195,35,29,54.7,Matches
225,Lucas Esteves\c6ec0258,br BRA,DF,Colorado Rapids,20,2000,10.3,1,1,0,16,4,2,35,18,11,0,0,0,83,12,2,85.7,Matches
226,Derrick Etienne\59059f1e,ht HAI,FWMF,Columbus Crew,24,1996,20.5,4,0,0,15,31,16,65,27,16,0,0,0,109,10,11,47.6,Matches
227,Fábio\30f90535,br BRA,FWMF,NY Red Bulls,23,1997,24.3,3,0,0,23,14,9,12,8,5,0,0,0,145,81,149,35.2,Matches
228,Diego Fagúndez\fe81682e,uy URU,MFFW,Austin FC,25,1995,28.1,5,0,0,31,26,4,40,21,20,0,1,0,177,14,20,41.2,Matches
229,Mamadou Fall\805a2a11,sn SEN,DF,Los Angeles FC,18,2002,16.8,1,0,0,19,13,1,13,47,15,0,0,0,156,42,21,66.7,Matches
230,Marco Farfan\cfc68595,us USA,DF,Los Angeles FC,22,1998,19.5,2,0,0,18,23,2,19,60,37,0,0,0,151,40,28,58.8,Matches
231,Andrew Farrell\71eda165,us USA,DF,New England,28,1992,33.0,4,0,0,21,24,0,1,56,37,0,2,1,305,46,34,57.5,Matches
232,Felipe\2415bd0a,br BRA,MF,D.C. United,30,1990,12.6,4,0,0,29,20,1,9,19,21,0,0,0,116,6,15,28.6,Matches
233,Omir Fernandez\622986f0,us USA,FWMF,NY Red Bulls,21,1999,8.6,0,0,0,5,23,2,15,17,6,0,0,0,67,4,14,22.2,Matches
234,Jesus Ferreira\f61246d8,us USA,MF,FC Dallas,20,2000,24.9,1,0,0,19,27,1,28,37,37,0,1,0,152,4,18,18.2,Matches
235,Carlos Fierro\bbd2b6b7,mx MEX,FWMF,San Jose,26,1994,12.9,1,1,0,8,23,0,55,11,7,0,0,0,52,5,15,25.0,Matches
236,Jorge Figal\91e44066,ar ARG,DF,Inter Miami,26,1994,22.3,9,1,1,37,32,2,6,60,36,0,1,0,144,24,18,57.1,Matches
237,Maynor Figueroa\d8524b21,hn HON,DF,Houston Dynamo,37,1983,9.1,4,0,0,12,13,0,3,13,8,1,1,0,85,24,15,61.5,Matches
238,Stuart Findlay\edffe99a,sct SCO,DF,Philadelphia,25,1995,4.2,0,0,0,1,3,0,1,11,4,0,0,0,30,6,7,46.2,Matches
239,Ethan Finlay\c16a59af,us USA,FW,Minnesota Utd,30,1990,19.1,0,0,0,18,21,8,32,18,15,0,1,0,108,19,33,36.5,Matches
240,Oniel Fisher\ed5fdca6,jm JAM,DF,LA Galaxy,29,1991,5.4,0,0,0,7,17,0,5,18,8,0,1,0,42,5,10,33.3,Matches
241,Leon Flach\39859fa1,us USA,MF,Philadelphia,19,2001,29.3,4,0,0,51,29,4,41,48,64,0,1,0,220,20,19,51.3,Matches
242,Edison Flores\ef2c82f8,pe PER,FWMF,D.C. United,26,1994,10.8,0,0,0,12,19,1,17,4,8,0,0,0,62,15,23,39.5,Matches
243,George Fochive\f99000bb,us USA,MF,Portland Timbers,28,1992,11.5,1,0,0,20,18,0,3,22,25,0,0,0,69,19,16,54.3,Matches
244,Anthony Fontana\1f34358e,us USA,MFFW,Philadelphia,21,1999,3.9,2,0,0,9,6,0,3,2,6,0,0,0,25,1,9,10.0,Matches
245,Andreu Fontàs\0f138d5a,es ESP,DF,Sporting KC,31,1989,33.0,2,0,0,23,12,0,1,63,35,0,0,0,304,57,48,54.3,Matches
246,Franco Fragapane\09538c47,ar ARG,FWMF,Minnesota Utd,27,1993,17.0,2,0,0,13,20,2,21,11,16,0,0,0,98,5,16,23.8,Matches
247,Waylon Francis\a3a1849f,cr CRC,DF,Columbus Crew,30,1990,14.9,4,0,0,17,13,0,20,27,16,0,0,0,94,27,23,54.0,Matches
248,Alan Franco\a548281c,ar ARG,DF,Atlanta Utd,24,1996,22.4,7,0,0,39,10,1,2,77,40,0,1,0,215,63,24,72.4,Matches
249,Przemysław Frankowski\00a8d210,pl POL,FWMF,Chicago Fire,25,1995,11.8,2,0,0,16,16,0,28,11,9,0,0,0,82,7,15,31.8,Matches
250,Liam Fraser\d784062b,ca CAN,MF,Toronto FC,22,1998,0.4,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,,Matches
251,Liam Fraser\d784062b,ca CAN,MF,Columbus Crew,22,1998,12.7,0,0,0,22,9,0,1,26,14,0,0,0,93,14,15,48.3,Matches
252,Matt Freese\2f49476c,us USA,GK,Philadelphia,22,1998,5.6,1,1,0,0,0,0,0,0,0,0,0,0,23,0,0,,Matches
253,Stefan Frei\1d0a0f3e,ch SUI,GK,Seattle,34,1986,17.0,1,0,0,0,4,0,0,0,0,0,0,0,57,0,0,,Matches
254,Alejandro Fuenmayor\77edb7ec,ve VEN,DF,Houston Dynamo,24,1996,3.0,0,0,0,6,0,0,0,15,1,0,0,0,29,4,6,40.0,Matches
255,McKinze Gaines\8ef72983,us USA,FW,Austin FC,22,1998,2.4,1,0,0,7,6,0,1,0,1,0,0,0,8,3,9,25.0,Matches
256,Jon Gallagher\9d5afdfb,ie IRL,FWMF,Austin FC,24,1996,14.1,1,0,0,12,14,6,23,5,5,0,0,0,48,16,20,44.4,Matches
257,Pedro Gallese\b76e1394,pe PER,GK,Orlando City,30,1990,22.0,1,0,0,2,1,0,0,0,0,0,0,0,105,0,0,,Matches
258,Braian Galván\bbfbd4d3,ar ARG,DFMF,Colorado Rapids,20,2000,13.4,4,0,0,9,24,0,55,17,9,0,0,0,97,4,5,44.4,Matches
259,Boniek García\889ce425,hn HON,DFMF,Houston Dynamo,36,1984,7.9,4,0,0,14,6,0,0,17,13,0,1,0,73,7,11,38.9,Matches
260,Bruno Gaspar\55ae91f0,ao ANG,DF,Vancouver,27,1993,9.9,3,0,0,12,18,1,12,19,10,0,0,0,62,13,8,61.9,Matches
261,Chase Gasper\7371ec36,us USA,DF,Minnesota Utd,25,1996,29.2,9,0,0,47,26,3,60,64,46,1,1,0,219,49,27,64.5,Matches
262,Ryan Gauld\862e93c2,sct SCO,MFFW,Vancouver,25,1995,14.5,1,0,0,25,27,2,37,21,21,0,0,0,97,14,24,36.8,Matches
263,Dániel Gazdag\527d0e31,hu HUN,MFFW,Philadelphia,24,1996,14.8,0,0,0,20,28,5,16,9,16,0,0,0,89,8,22,26.7,Matches
264,Kieran Gibbs\46ee5234,eng ENG,DF,Inter Miami,31,1989,7.7,2,0,0,4,6,2,12,8,2,0,0,1,53,6,13,31.6,Matches
265,Carles Gil\11c30a46,es ESP,MF,New England,28,1992,25.4,3,0,0,7,76,0,114,23,4,0,0,0,164,4,19,17.4,Matches
266,José Antonio Martínez Gil\8e049cbd,es ESP,DF,FC Dallas,27,1993,16.7,0,0,0,10,3,1,1,23,13,0,0,0,111,33,17,66.0,Matches
267,Gastón Giménez\ab66cc31,py PAR,MF,Chicago Fire,29,1991,21.7,4,0,0,35,17,0,23,48,42,0,0,0,233,24,33,42.1,Matches
268,Francisco Ginella\5a28a782,uy URU,MF,Los Angeles FC,22,1999,9.8,1,0,0,13,11,1,4,22,21,0,0,0,88,1,9,10.0,Matches
269,Justen Glad\5b768b0f,us USA,DF,Real Salt Lake,23,1997,31.0,8,1,1,40,13,1,8,51,26,0,1,0,272,67,52,56.3,Matches
270,Jakob Glesnes\ac65aef3,no NOR,DF,Philadelphia,26,1994,34.0,7,0,0,36,12,0,8,76,32,0,0,1,270,80,63,55.9,Matches
271,Chris Gloster\01cd3c12,us USA,DF,NYCFC,20,2000,0.8,0,0,0,0,0,0,1,4,6,0,0,0,8,0,1,0.0,Matches
272,Marcus Godinho\27854bf6,ca CAN,DF,Vancouver,23,1997,1.3,0,0,0,2,3,0,6,6,1,0,0,0,9,1,4,20.0,Matches
273,Aníbal Godoy\2d496ca3,pa PAN,MF,Nashville,30,1990,22.4,7,0,0,51,52,1,12,50,46,1,0,0,199,26,12,68.4,Matches
274,Erik Godoy\e8b80334,ar ARG,DF,Vancouver,27,1993,14.5,1,0,0,13,4,0,1,27,9,0,0,0,109,21,8,72.4,Matches
275,Yeimar Gómez Andrade\e43c8d72,co COL,DF,Seattle,28,1992,29.6,9,0,0,37,23,2,1,79,52,0,0,0,267,108,32,77.1,Matches
276,Leandro González Pirez\5ba1112c,ar ARG,DF,Inter Miami,28,1992,29.5,15,0,0,55,56,1,10,88,42,0,1,1,218,51,31,62.2,Matches
277,Omar Gonzalez\0d2fe665,us USA,DF,Toronto FC,32,1988,25.5,5,0,0,19,8,2,4,31,16,0,0,0,173,79,38,67.5,Matches
278,Samuel Grandsir\d2448564,fr FRA,FWMF,LA Galaxy,24,1996,23.1,4,0,0,29,18,8,83,24,27,0,0,0,122,4,11,26.7,Matches
279,Tayvon Gray\c839e1b2,us USA,DF,NYCFC,18,2002,4.2,1,0,0,6,5,0,10,12,3,0,0,0,24,1,6,14.3,Matches
280,Gregore\49815f34,br BRA,MF,Inter Miami,26,1994,28.2,15,2,2,78,40,0,6,42,73,0,0,0,263,28,13,68.3,Matches
281,Ján Greguš\7d974435,sk SVK,MF,Minnesota Utd,30,1991,8.6,1,0,0,15,9,0,4,14,11,0,0,0,71,13,9,59.1,Matches
282,Julian Gressel\acd47bc0,de GER,DF,D.C. United,27,1993,29.9,5,0,0,35,24,4,144,68,19,0,0,0,251,30,37,44.8,Matches
283,Adam Grinwis\0d3f30b9,us USA,GK,Orlando City,28,1992,2.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
284,Sami Guediri\e3dc71a7,us USA,DF,Inter Miami,23,1997,2.3,2,0,0,4,2,1,9,8,1,0,0,0,26,1,2,33.3,Matches
285,Jack Gurr\2ade3d9e,eng ENG,DF,Atlanta Utd,25,1995,0.5,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0.0,Matches
286,Brian Gutiérrez\d88f31db,us USA,FWMF,Chicago Fire,17,2003,6.7,1,0,0,13,10,0,7,8,6,0,0,0,48,7,9,43.8,Matches
287,Cristián Gutiérrez\6e56a4f2,cl CHI,DF,Vancouver,23,1997,17.2,1,0,0,9,6,1,23,49,19,0,0,0,118,13,20,39.4,Matches
288,Andrew Gutman\b7a23251,us USA,DF,NY Red Bulls,24,1996,20.4,2,0,0,16,29,0,40,66,23,1,1,0,229,44,24,64.7,Matches
289,Brad Guzan\d899e3bf,us USA,GK,Atlanta Utd,36,1984,29.0,1,0,0,1,7,0,0,0,0,0,1,0,127,0,0,,Matches
290,Joe Gyau\3511b4f8,us USA,DFFW,FC Cincinnati,28,1992,18.5,3,0,0,29,41,1,19,17,23,0,0,0,136,13,30,30.2,Matches
291,Luke Haakenson\77d28e45,us USA,MFFW,Nashville,23,1997,4.0,5,0,0,11,6,2,3,3,2,0,0,0,23,10,11,47.6,Matches
292,Kamron Habibullah\4deda098,ca CAN,MFFW,Vancouver,17,2003,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
293,Teenage Hadebe\582952f2,zw ZIM,DF,Houston Dynamo,25,1995,16.5,3,0,0,24,15,1,9,45,14,0,0,0,145,41,13,75.9,Matches
294,Nick Hagglund\39632554,us USA,DF,FC Cincinnati,28,1992,18.6,1,0,0,17,11,1,13,35,28,0,0,1,122,63,31,67.0,Matches
295,Marlon Hairston\1d531c57,us USA,MF,Columbus Crew,26,1994,14.4,1,0,0,29,26,1,2,34,33,0,2,0,126,13,15,46.4,Matches
296,Siad Haji\9212f1cb,so SOM,FWMF,San Jose,21,1999,0.5,0,0,0,0,1,0,3,0,0,0,0,0,9,0,2,0.0,Matches
297,Michael Halliday\6ad5f50e,us USA,DF,Orlando City,18,2003,4.2,0,0,0,4,3,0,13,12,7,0,0,0,31,3,4,42.9,Matches
298,Niko Hämäläinen\4435db1e,fi FIN,DF,LA Galaxy,23,1997,12.7,0,0,0,11,3,0,37,23,7,0,1,1,102,13,12,52.0,Matches
299,Ahmed Hamdi\fc7c8d3d,eg EGY,MF,CF Montréal,22,1998,9.9,1,0,0,22,6,2,3,13,15,0,0,0,74,3,5,37.5,Matches
300,Bill Hamid\012fc030,us USA,GK,D.C. United,30,1990,20.2,3,0,0,0,2,0,0,0,0,0,0,0,103,0,0,,Matches
301,Niko Hansen\9bebd450,dk DEN,MFFW,Minnesota Utd,26,1994,5.0,0,0,0,7,7,2,12,5,4,0,0,0,30,3,6,33.3,Matches
302,Cameron Harper\4a78c769,us USA,FWDF,NY Red Bulls,19,2001,1.1,1,0,0,4,1,0,0,2,1,0,0,0,6,0,8,0.0,Matches
303,Nathan Harriel\b3edbeff,us USA,DF,Philadelphia,19,2001,2.0,1,0,0,7,4,0,9,1,4,0,0,0,11,3,3,50.0,Matches
304,Calvin Harris\07b0aeef,eng ENG,MFFW,FC Cincinnati,20,2000,5.0,2,0,0,5,14,2,3,6,2,0,0,0,25,5,8,38.5,Matches
305,Wilson Harris\ca0756aa,us USA,FW,Sporting KC,21,1999,2.0,0,0,0,3,1,0,2,0,2,0,0,0,7,3,11,21.4,Matches
306,Carlos Harvey\3f18600c,pa PAN,MF,LA Galaxy,20,2000,1.5,1,0,0,5,2,0,0,4,3,0,0,0,14,1,1,50.0,Matches
307,Jordan Harvey\bb78f8a5,us USA,DF,Los Angeles FC,37,1984,0.1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0.0,Matches
308,Thomas Hasal\86bac87b,ca CAN,GK,Vancouver,21,1999,7.0,0,0,0,0,2,0,0,0,0,0,0,0,41,0,0,,Matches
309,Jacori Hayes\d2173b7b,us USA,MF,Minnesota Utd,25,1995,5.8,3,0,0,18,15,0,1,14,16,0,0,0,43,1,13,7.1,Matches
310,Héber\d552c4a1,br BRA,FW,NYCFC,29,1991,1.1,0,0,0,3,2,1,1,0,0,0,0,0,4,2,11,15.4,Matches
311,Matt Hedges\5e2a4d0e,us USA,DF,FC Dallas,30,1990,16.0,6,0,0,14,6,0,0,34,12,0,2,0,111,47,24,66.2,Matches
312,Fabian Herbers\5cbf5ccd,de GER,MFFW,Chicago Fire,27,1993,20.3,8,0,0,34,32,1,33,30,23,0,0,0,168,25,29,46.3,Matches
313,Felipe Hernandez\31a4d0b8,us USA,MF,Sporting KC,22,1998,4.5,0,0,0,4,7,1,3,10,8,0,0,0,37,3,3,50.0,Matches
314,Javier Hernández\189cee7b,mx MEX,FW,LA Galaxy,32,1988,19.2,4,0,0,31,52,10,14,2,15,2,0,0,53,15,24,38.5,Matches
315,Ronald Hernández\de907bab,ve VEN,DF,Atlanta Utd,23,1997,7.0,2,0,0,12,8,1,19,13,8,0,0,0,40,5,6,45.5,Matches
316,Aaron Herrera\d86e3070,us USA,DF,Real Salt Lake,23,1997,27.9,7,0,0,43,12,1,97,44,45,0,0,1,249,23,27,46.0,Matches
317,Federico Higuaín\ef8fc24c,ar ARG,MFFW,Inter Miami,36,1984,9.0,2,0,0,12,11,3,19,7,8,1,0,0,59,1,9,10.0,Matches
318,Gonzalo Higuaín\8a08491a,ar ARG,FW,Inter Miami,33,1987,27.2,4,0,0,20,38,27,19,7,14,0,0,0,91,14,25,35.9,Matches
319,Brendan Hines-Ike\b807c1dc,us USA,DF,D.C. United,26,1994,11.7,4,0,0,20,5,1,2,31,9,0,0,1,85,17,13,56.7,Matches
320,Danny Hoesen\5ef1939b,nl NED,FW,Austin FC,30,1991,3.4,0,0,0,1,4,2,1,1,1,0,0,0,11,7,5,58.3,Matches
321,Ian Hoffmann\c0243229,de GER,DF,Houston Dynamo,19,2001,2.8,1,0,0,5,3,0,3,5,6,0,0,0,18,4,2,66.7,Matches
322,Ryan Hollingshead\28b58797,us USA,DF,FC Dallas,29,1991,29.6,3,0,0,42,27,3,36,58,33,0,0,0,221,55,34,61.8,Matches
323,Erik Holt\3677d047,us USA,DF,Real Salt Lake,24,1996,15.1,3,0,0,11,2,0,5,21,6,0,0,0,141,31,37,45.6,Matches
324,Adrien Hunou\d14229f3,fr FRA,FW,Minnesota Utd,27,1994,19.0,2,0,0,16,28,14,8,5,5,0,0,0,70,23,55,29.5,Matches
325,Erik Hurtado\b11e6f2b,us USA,FWMF,Columbus Crew,30,1990,3.3,3,0,0,7,0,1,2,4,3,0,0,0,9,5,11,31.3,Matches
326,Erik Hurtado\b11e6f2b,us USA,FW,CF Montréal,30,1990,3.2,0,0,0,4,1,3,4,1,0,0,0,0,15,2,6,25.0,Matches
327,Emerson Hyndman\3be1a627,us USA,MFFW,Atlanta Utd,24,1996,6.9,2,0,0,13,5,1,2,8,9,0,1,0,38,3,14,17.6,Matches
328,Franco Ibarra\db6540c5,ar ARG,MF,Atlanta Utd,19,2001,8.7,1,0,0,30,27,0,3,20,21,0,0,0,65,18,10,64.3,Matches
329,Sebastien Ibeagha\41ba8175,us USA,DF,Los Angeles FC,29,1992,7.4,2,0,0,7,2,0,0,7,10,0,0,0,69,20,10,66.7,Matches
330,Sebastien Ibeagha\41ba8175,us USA,DF,NYCFC,29,1992,3.9,3,0,0,9,4,0,0,3,4,0,1,0,30,13,12,52.0,Matches
331,Sunusi Ibrahim\796994e5,ng NGA,FW,CF Montréal,18,2002,10.2,2,0,0,11,14,8,4,6,7,0,0,0,50,21,23,47.7,Matches
332,Milan Iloski\4f87c75f,us USA,FW,Real Salt Lake,21,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
333,Ilsinho\aa8683ae,br BRA,DFMF,Philadelphia,35,1985,0.9,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,,Matches
334,Arnór Ingvi Traustason\7d036b4a,is ISL,MFFW,New England,27,1993,16.1,6,2,2,19,19,2,11,21,11,0,0,0,95,13,21,38.2,Matches
335,Clint Irwin\c1205184,us USA,GK,Colorado Rapids,31,1989,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
336,Nicolas Isimat-Mirin\14e8e9d7,fr FRA,DF,Sporting KC,29,1991,10.5,4,0,0,14,7,1,1,20,13,0,0,0,77,25,11,69.4,Matches
337,Aljaž Ivačič\4d6e50d8,si SVN,GK,Portland Timbers,27,1993,4.6,0,0,0,0,2,0,0,0,0,0,0,0,25,0,0,,Matches
338,Stanislav Ivanov\0cafba94,bg BUL,FW,Chicago Fire,21,1999,5.8,1,0,0,7,4,3,12,5,6,0,0,0,20,4,6,40.0,Matches
339,Robin Jansson\8ca5c176,se SWE,DF,Orlando City,29,1991,26.9,6,0,0,24,10,0,1,49,30,0,0,0,210,38,23,62.3,Matches
340,Franco Jara\413cce14,ar ARG,FW,FC Dallas,32,1988,14.0,7,0,0,35,38,11,14,5,7,0,0,0,70,21,40,34.4,Matches
341,Andres Jasson\31d049b2,us USA,DFFW,NYCFC,19,2002,7.6,3,0,0,18,41,1,8,16,12,0,0,0,47,2,7,22.2,Matches
342,Cal Jennings\44f6672a,us USA,FW,Los Angeles FC,23,1997,1.4,0,0,0,2,0,1,2,0,0,0,0,0,9,2,4,33.3,Matches
343,Hector Jiménez\2dc1e90e,us USA,DF,Austin FC,32,1988,18.0,2,1,0,15,23,0,47,29,23,0,0,0,131,24,20,54.5,Matches
344,Bjørn Johnsen\02ee4c77,no NOR,FW,CF Montréal,29,1991,9.9,0,0,0,15,15,9,3,3,8,0,0,0,37,29,29,50.0,Matches
